"","locus","chi2","df","Pr.chi2","Pr.exact","pop"
"658","AGBro266",0.185185185185185,1,0.66695452869282,1,"HB-Oost"
"659","AGBro299",5.55159929899938,6,0.475242297576874,0.208,"HB-Oost"
"660","AGBro307",2.22068435217224,1,0.136172687217295,0.14,"HB-Oost"
"661","AGBro32",1.52998758126963,3,0.675366706277562,0.768,"HB-Oost"
"662","AGBro337",0.014692378328742,1,0.903523023570037,1,"HB-Oost"
"663","AGBro35",4.1156462585034,1,0.0424882890211171,0.068,"HB-Oost"
"664","AGBro375",0.014692378328742,1,0.903523023570037,1,"HB-Oost"
"665","AGBro403",18.1043083900227,28,0.923491428565767,0.945,"HB-Oost"
"666","AGBro419",5.87293388429752,6,0.437573749164164,0.299,"HB-Oost"
"667","AGBro467",17.9166666666667,15,0.267071996862227,0.193,"HB-Oost"
"668","AGBro480",1.17174515235457,6,0.978257299224294,0.924,"HB-Oost"
"669","AGBro487",5.14669421487603,6,0.525141026052485,0.252,"HB-Oost"
"670","AGBro57",6.51601239669422,1,0.0106907443644628,0.022,"HB-Oost"
"671","AGBro76",2.41975308641975,6,0.877338254899805,0.756,"HB-Oost"
"672","AGBro9",34.3427160493827,21,0.0332918641266918,0.005,"HB-Oost"
"673","AGBro110",9.09210715105601,6,0.168463911131019,0.099,"Zwinbosjes"
"674","AGBro111",6.34862627165743,6,0.385290439798359,0.436,"Zwinbosjes"
"675","AGBro116",0.33062381852552,3,0.954169728314808,1,"Zwinbosjes"
"676","AGBro12",10.7314655872088,15,0.77138765385033,0.5,"Zwinbosjes"
"677","AGBro138",5.5038644470868,1,0.0189744967581145,0.041,"Zwinbosjes"
"678","AGBro144",22.0619976218787,15,0.106188542732783,0.329,"Zwinbosjes"
"679","AGBro153",2.78136750635052,6,0.835744627295308,0.586,"Zwinbosjes"
"680","AGBro16",4.56636406787706,3,0.206446601832929,0.197,"Zwinbosjes"
"681","AGBro161",2.38940673102723,3,0.495609602675635,0.249,"Zwinbosjes"
"682","AGBro20",0.2298190175237,1,0.63165805673799,1,"Zwinbosjes"
"683","AGBro218",1.21189881772268,3,0.750151921211713,0.531,"Zwinbosjes"
"684","AGBro227",3.63725490196078,10,0.962231191101868,0.5,"Zwinbosjes"
"685","AGBro234",7.85190000811623,3,0.0491737299212403,0.031,"Zwinbosjes"
"686","AGBro266",0.3076171875,1,0.579146068355507,1,"Zwinbosjes"
"687","AGBro299",5.31342803030303,6,0.504286800715316,0.416,"Zwinbosjes"
"688","AGBro307",0.723689234287848,1,0.394936433281938,0.442,"Zwinbosjes"
"689","AGBro32",3.18248866213152,6,0.785618698586409,0.532,"Zwinbosjes"
"690","AGBro337",0.605354383069904,1,0.436542348148573,0.519,"Zwinbosjes"
"691","AGBro35",11.774,1,0.000600637707295459,0,"Zwinbosjes"
"692","AGBro375",1.87650887573964,1,0.170731467852813,0.186,"Zwinbosjes"
"693","AGBro403",12.8425163398693,21,0.914039763719067,0.725,"Zwinbosjes"
"694","AGBro419",27.505084404132,10,0.00216543844960349,0.009,"Zwinbosjes"
"695","AGBro467",39.1323438466296,10,2.40688124795163e-05,0.013,"Zwinbosjes"
"696","AGBro480",3.70769462299765,6,0.716162660671821,0.67,"Zwinbosjes"
"697","AGBro487",33.5084408094789,6,8.36918852598068e-06,0.068,"Zwinbosjes"
"698","AGBro57",0.0748299319727891,1,0.784430000051681,1,"Zwinbosjes"
"699","AGBro76",1.56160951865873,3,0.668125584098502,0.627,"Zwinbosjes"
"700","AGBro9",60.9272108843537,45,0.0567990472242696,0.638,"Zwinbosjes"
"701","AGBro110",1.71259259259259,3,0.634137812566605,0.624,"Ter Yde West"
"702","AGBro111",19.959012345679,10,0.029642754556094,0.009,"Ter Yde West"
"703","AGBro116",1.54716049382716,3,0.671429255358717,0.751,"Ter Yde West"
"704","AGBro12",1.97331240188383,6,0.922136609131393,1,"Ter Yde West"
"705","AGBro138",0.22117202268431,1,0.638148343332325,1,"Ter Yde West"
"706","AGBro144",17.2903703703704,21,0.693361154104949,0.473,"Ter Yde West"
"707","AGBro153",3,3,0.391625176271089,0.626,"Ter Yde West"
"708","AGBro16",0.0902777777777778,3,0.992978040278933,1,"Ter Yde West"
"709","AGBro161",2.42489795918367,6,0.876776278277071,0.856,"Ter Yde West"
"710","AGBro20",0.0902777777777778,1,0.763824315315463,1,"Ter Yde West"
"711","AGBro218",0.467042590456662,1,0.494350870650186,1,"Ter Yde West"
"712","AGBro227",1.3641975308642,3,0.713948063109689,0.318,"Ter Yde West"
"713","AGBro234",1.92592592592593,3,0.58792247849975,0.524,"Ter Yde West"
"714","AGBro266",1.17,1,0.279401240509134,1,"Ter Yde West"
"715","AGBro299",1.05925925925926,3,0.786917026033258,1,"Ter Yde West"
"716","AGBro307",3.64359861591696,1,0.0562851528654577,0.227,"Ter Yde West"
"717","AGBro32",3.3168044077135,3,0.345310624013919,0.136,"Ter Yde West"
"718","AGBro337",1.79111111111111,3,0.616871165495555,0.714,"Ter Yde West"
"719","AGBro35",2.61333333333333,1,0.105968809127203,0.202,"Ter Yde West"
"720","AGBro375",3.12379853902345,1,0.0771567284636862,0.1,"Ter Yde West"
"721","AGBro403",20.2222222222222,21,0.507227105830311,0.556,"Ter Yde West"
"722","AGBro419",15.2716836734694,6,0.0182456806929229,0.042,"Ter Yde West"
"723","AGBro467",18.1819444444444,15,0.253221067196638,0.149,"Ter Yde West"
"724","AGBro480",5.60444444444444,6,0.468924128496119,0.456,"Ter Yde West"
"725","AGBro487",4.6232741617357,6,0.592955217934601,0.646,"Ter Yde West"
"726","AGBro57",3.7037037037037,1,0.0542918283668546,0.086,"Ter Yde West"
"727","AGBro76",3.27763313609467,3,0.350767847647572,0.241,"Ter Yde West"
"728","AGBro9",21.8351020408163,15,0.11220118357471,0.052,"Ter Yde West"
"729","AGBro110",1.38255292743849,3,0.709629469900934,0.828,"Plaatsduinen"
"730","AGBro111",13.3550170068027,21,0.895680777039583,0.492,"Plaatsduinen"
"731","AGBro116",13.4681481481481,6,0.0361756167562448,0.12,"Plaatsduinen"
"732","AGBro12",11.4206693877551,10,0.325696224015247,0.375,"Plaatsduinen"
"733","AGBro138",3.38059171597633,1,0.0659683672942127,0.073,"Plaatsduinen"
"734","AGBro144",19.3529387755102,21,0.562510615904683,0.623,"Plaatsduinen"
"735","AGBro153",0.456368720788139,3,0.928366956322719,1,"Plaatsduinen"
"736","AGBro16",0,0,1,1,"Plaatsduinen"
"737","AGBro161",2.02548209366391,6,0.91734015208059,0.844,"Plaatsduinen"
"738","AGBro20",0.1728,1,0.677635254132439,1,"Plaatsduinen"
"739","AGBro218",0.00642643434198392,1,0.936105991191777,1,"Plaatsduinen"
"740","AGBro227",19.6224489795918,15,0.186899256484756,0.174,"Plaatsduinen"
"741","AGBro234",5.63912239166483,3,0.130550340015783,0.106,"Plaatsduinen"
"742","AGBro266",0.788816180844735,3,0.852140142898851,0.684,"Plaatsduinen"
"743","AGBro299",11.2133333333333,6,0.0820026809040824,0.08,"Plaatsduinen"
"744","AGBro307",6.25925925925926,1,0.0123545850178719,0.016,"Plaatsduinen"
"745","AGBro32",0.925925925925926,1,0.335923813151736,0.469,"Plaatsduinen"
"746","AGBro337",1.41061224489796,1,0.234954783703343,0.307,"Plaatsduinen"
"747","AGBro35",20.350076941608,1,6.44904949909098e-06,0,"Plaatsduinen"
"748","AGBro375",7.34566999431864,1,0.00672244735153038,0.016,"Plaatsduinen"
"749","AGBro403",16.6421859331968,28,0.955326001081553,0.519,"Plaatsduinen"
"750","AGBro419",10.8444230877947,6,0.0933053875177898,0.032,"Plaatsduinen"
"751","AGBro467",20.1176974514136,21,0.513817477398247,0.13,"Plaatsduinen"
"752","AGBro480",8.49562816990702,6,0.203992851509807,0.152,"Plaatsduinen"
"753","AGBro487",1.49680555555556,6,0.95970647366082,0.91,"Plaatsduinen"
"754","AGBro57",18.8641549874816,1,1.4036560811781e-05,0.002,"Plaatsduinen"
"755","AGBro76",7.10341643582641,6,0.311389171964226,0.132,"Plaatsduinen"
"756","AGBro9",26.9410430839002,21,0.172813186296951,0.13,"Plaatsduinen"
"757","AGBro110",5.86673469387755,6,0.43828307917129,0.197,"Westhoek Zuid"
"758","AGBro111",36.6614876033058,21,0.0184038583243239,0.018,"Westhoek Zuid"
"759","AGBro116",9.82333333333333,3,0.0201291327193579,0.006,"Westhoek Zuid"
"760","AGBro12",43.6748148148148,15,0.000123620046784345,0.004,"Westhoek Zuid"
"761","AGBro138",1.89,1,0.169201921659202,0.277,"Westhoek Zuid"
"762","AGBro144",12.750141723356,15,0.621589979389649,0.561,"Westhoek Zuid"
"763","AGBro153",11.2291666666667,6,0.0815467786192736,0.013,"Westhoek Zuid"
"764","AGBro16",0,0,1,1,"Westhoek Zuid"
"765","AGBro161",0.34297052154195,3,0.951754260681257,1,"Westhoek Zuid"
"766","AGBro20",0,0,1,1,"Westhoek Zuid"
"767","AGBro218",4.36289645032556,3,0.224850505243676,0.13,"Westhoek Zuid"
"768","AGBro227",38.296875,10,3.36904680611205e-05,0.072,"Westhoek Zuid"
"769","AGBro234",3.58323721645521,3,0.310125909806587,0.212,"Westhoek Zuid"
"770","AGBro266",1.57744855967078,1,0.209128590979633,0.337,"Westhoek Zuid"
"771","AGBro299",1.90476190476191,3,0.592407033425683,0.63,"Westhoek Zuid"
"772","AGBro307",1.55579644970414,1,0.212281763810961,0.334,"Westhoek Zuid"
"773","AGBro32",1.35111111111111,1,0.24508396477492,0.378,"Westhoek Zuid"
"774","AGBro337",0.398938777616292,1,0.527637825744343,0.587,"Westhoek Zuid"
"775","AGBro35",8.87194444444445,1,0.0028958652932386,0.005,"Westhoek Zuid"
"776","AGBro375",0.30787037037037,3,0.958541543741271,1,"Westhoek Zuid"
"777","AGBro403",23.5111111111111,10,0.0090093589095247,0.022,"Westhoek Zuid"
"778","AGBro419",10.3806007141357,6,0.109512250632782,0.078,"Westhoek Zuid"
"779","AGBro467",18.879990339331,21,0.592838456471997,0.564,"Westhoek Zuid"
"780","AGBro480",13.9912066115702,6,0.0297345452909217,0.012,"Westhoek Zuid"
"781","AGBro487",8.74603517877739,6,0.188372674018759,0.1,"Westhoek Zuid"
"782","AGBro57",2.55444444444444,1,0.109984470168641,0.161,"Westhoek Zuid"
"783","AGBro76",0.986038437087388,6,0.986136041733445,0.938,"Westhoek Zuid"
"784","AGBro9",14.2784955304436,21,0.857342030270799,0.847,"Westhoek Zuid"
"785","AGBro110",3.77741967375185,6,0.706767432727619,0.684,"Kopberg"
"786","AGBro111",18.208928083054,15,0.251840968858498,0.502,"Kopberg"
"787","AGBro116",10.4543895747599,3,0.0150735124833566,0.012,"Kopberg"
"788","AGBro12",47.486710841606,28,0.0121629190538038,0.061,"Kopberg"
"789","AGBro138",0.0131492439184747,1,0.908706572535466,1,"Kopberg"
"790","AGBro144",4.90635108481262,6,0.555879310797616,0.357,"Kopberg"
"791","AGBro153",4.34259259259259,3,0.226767781361167,0.173,"Kopberg"
"792","AGBro16",0.383491599707816,3,0.943631229895559,1,"Kopberg"
"793","AGBro161",5.33504132231405,3,0.148844705441265,0.14,"Kopberg"
"794","AGBro20",0.0124925639500297,1,0.911005664836226,1,"Kopberg"
"795","AGBro218",11.2562350780533,1,0.000793560028131135,0.011,"Kopberg"
"796","AGBro227",1.96875,10,0.996574093386039,0.772,"Kopberg"
"797","AGBro234",5.03195767195767,3,0.169471947706356,0.147,"Kopberg"
"798","AGBro266",0.00194156804733725,1,0.964854004235326,1,"Kopberg"
"799","AGBro299",8.18277737196656,1,0.00422899616877548,0.075,"Kopberg"
"800","AGBro307",7.6125,3,0.054737225144451,0.017,"Kopberg"
"801","AGBro32",2.23528757661187,3,0.525031304386279,0.5,"Kopberg"
"802","AGBro337",3.03673469387755,3,0.385996013770802,0.387,"Kopberg"
"803","AGBro35",17.0544996539792,1,3.63222063527457e-05,0,"Kopberg"
"804","AGBro375",7.38946559015763,1,0.00656069785845581,0.029,"Kopberg"
"805","AGBro403",12.5,10,0.252985323309298,0.169,"Kopberg"
"806","AGBro419",0.125718696240867,1,0.722913010173955,0.685,"Kopberg"
"807","AGBro467",16.6825208085612,15,0.338194813176751,0.27,"Kopberg"
"808","AGBro480",0.899908172635446,1,0.342806334629711,0.641,"Kopberg"
"809","AGBro487",14.3393824826717,3,0.00247777183701048,0.009,"Kopberg"
"810","AGBro57",9.453125,1,0.00210789659663868,0.005,"Kopberg"
"811","AGBro76",2.53037037037037,3,0.469827471863849,0.345,"Kopberg"
"812","AGBro9",15.4412672176309,21,0.800177129962371,0.625,"Kopberg"
"813","AGBro110",4.06666666666667,6,0.66765489240909,0.465,"Keiheuvel"
"814","AGBro111",7.85777777777778,6,0.248709183316446,0.17,"Keiheuvel"
"815","AGBro116",0.123456790123457,1,0.725315148237577,1,"Keiheuvel"
"816","AGBro12",15.4666666666667,15,0.418353574540814,0.493,"Keiheuvel"
"817","AGBro138",0.163265306122449,1,0.686167849855239,1,"Keiheuvel"
"818","AGBro144",8.54875283446712,6,0.200591036222299,0.361,"Keiheuvel"
"819","AGBro153",3.69473279507882,1,0.054584524594833,0.151,"Keiheuvel"
"820","AGBro16",2.89940828402367,3,0.40739587262931,0.616,"Keiheuvel"
"821","AGBro161",0.64,3,0.887217281585166,1,"Keiheuvel"
"822","AGBro20",0,0,1,1,"Keiheuvel"
"823","AGBro218",0.625,1,0.429195300440349,1,"Keiheuvel"
"824","AGBro227",1.92743764172336,3,0.587603022112265,0.68,"Keiheuvel"
"825","AGBro234",1.35308641975309,3,0.716567416816841,0.723,"Keiheuvel"
"826","AGBro266",0.277777777777778,1,0.598161452683528,0.541,"Keiheuvel"
"827","AGBro299",0.311418685121107,3,0.957866822244294,1,"Keiheuvel"
"828","AGBro307",3.6734693877551,3,0.298950767021456,0.325,"Keiheuvel"
"829","AGBro32",2.8125,3,0.421446326178102,0.558,"Keiheuvel"
"830","AGBro337",2.89940828402367,3,0.40739587262931,0.501,"Keiheuvel"
"831","AGBro35",2.7225,1,0.098942936067296,0.192,"Keiheuvel"
"832","AGBro375",0.4,1,0.527089256865538,0.454,"Keiheuvel"
"833","AGBro403",30.5325443786982,15,0.0101396317262872,0.038,"Keiheuvel"
"834","AGBro419",0.0978142736384495,1,0.754468526649911,1,"Keiheuvel"
"835","AGBro467",2.89940828402367,6,0.821362173311465,1,"Keiheuvel"
"836","AGBro480",1.7151311090705,1,0.1903209864388,0.533,"Keiheuvel"
"837","AGBro487",12.0444444444444,6,0.060984616337164,0.003,"Keiheuvel"
"838","AGBro57",0.311418685121107,1,0.576810925536172,1,"Keiheuvel"
"839","AGBro76",3.95555555555555,3,0.266303493119793,0.086,"Keiheuvel"
"840","AGBro9",30.2040816326531,21,0.0879630950553492,0.001,"Keiheuvel"
"841","AGBro110",9.44636678200692,3,0.0239088263763253,0.165,"Kortenhoeff-NL"
"842","AGBro111",3.55621301775148,3,0.313544330526961,0.232,"Kortenhoeff-NL"
"843","AGBro116",3.285,3,0.349735827889523,0.121,"Kortenhoeff-NL"
"844","AGBro12",13.9,10,0.177601981373213,0.345,"Kortenhoeff-NL"
"845","AGBro138",5.28402766065104,1,0.0215219067408339,0.033,"Kortenhoeff-NL"
"846","AGBro144",0.348943985307622,3,0.950575239150192,1,"Kortenhoeff-NL"
"847","AGBro153",0.00102030405060709,1,0.974518146188997,1,"Kortenhoeff-NL"
"848","AGBro16",2.34,3,0.504901308189213,0.546,"Kortenhoeff-NL"
"849","AGBro161",0.36,1,0.548506235500147,1,"Kortenhoeff-NL"
"850","AGBro20",0,0,1,1,"Kortenhoeff-NL"
"851","AGBro218",0,1,1,1,"Kortenhoeff-NL"
"852","AGBro227",3.57208448117539,3,0.311532644070653,0.202,"Kortenhoeff-NL"
"853","AGBro234",0.0311418685121107,1,0.859924253238214,1,"Kortenhoeff-NL"
"854","AGBro266",1.40625,1,0.235679913429038,0.298,"Kortenhoeff-NL"
"855","AGBro299",0.0311418685121107,1,0.859924253238214,1,"Kortenhoeff-NL"
"856","AGBro307",5.7825,3,0.122685118149588,0.065,"Kortenhoeff-NL"
"857","AGBro32",0.0226757369614513,1,0.880303370447462,1,"Kortenhoeff-NL"
"858","AGBro337",0.0277008310249308,1,0.867814107693651,1,"Kortenhoeff-NL"
"859","AGBro35",1.55188246097337,1,0.212857753697881,0.246,"Kortenhoeff-NL"
"860","AGBro375",0.734693877551021,1,0.391365938307552,1,"Kortenhoeff-NL"
"861","AGBro403",2.1,6,0.910275569875393,1,"Kortenhoeff-NL"
"862","AGBro419",3.87777777777778,3,0.274967966060002,0.182,"Kortenhoeff-NL"
"863","AGBro467",0.924444444444444,3,0.819525152002243,1,"Kortenhoeff-NL"
"864","AGBro480",0.734693877551021,3,0.865014827795268,1,"Kortenhoeff-NL"
"865","AGBro487",6.17777777777778,6,0.403573011354165,0.483,"Kortenhoeff-NL"
"866","AGBro57",3.40277777777778,1,0.0650867264927669,0.089,"Kortenhoeff-NL"
"867","AGBro76",0.123456790123457,1,0.725315148237577,1,"Kortenhoeff-NL"
"868","AGBro9",3.18641975308642,6,0.785111745664831,0.619,"Kortenhoeff-NL"
"869","AGBro110",1.94444444444444,3,0.584017155299992,0.543,"Kalmthout1"
"870","AGBro111",3.85,10,0.953860112966884,0.851,"Kalmthout1"
"871","AGBro116",0.48,1,0.488422316622594,1,"Kalmthout1"
"872","AGBro12",14.85,15,0.462275063508092,0.475,"Kalmthout1"
"873","AGBro138",0.54320987654321,1,0.461105485525426,1,"Kalmthout1"
"874","AGBro144",15.1640816326531,6,0.0190182090117289,0.073,"Kalmthout1"
"875","AGBro153",2.18294051627385,3,0.535316369489419,0.597,"Kalmthout1"
"876","AGBro16",0.285039635688986,3,0.962817119108731,1,"Kalmthout1"
"877","AGBro161",0.782222222222222,1,0.376462365767638,0.562,"Kalmthout1"
"878","AGBro20",0.0249433106575964,1,0.874508401253085,1,"Kalmthout1"
"879","AGBro218",2,1,0.157299207050285,0.207,"Kalmthout1"
"880","AGBro227",0.123456790123457,1,0.725315148237577,1,"Kalmthout1"
"881","AGBro234",6.02083333333333,3,0.110601025707489,0.162,"Kalmthout1"
"882","AGBro266",4.14742997845491,1,0.0416977662369904,0.161,"Kalmthout1"
"883","AGBro299",0.274238227146814,3,0.964798447467566,1,"Kalmthout1"
"884","AGBro307",0.4,1,0.527089256865538,0.484,"Kalmthout1"
"885","AGBro32",1.18530612244898,1,0.276278415808018,0.297,"Kalmthout1"
"886","AGBro337",4.59863945578231,1,0.0319973393763915,0.113,"Kalmthout1"
"887","AGBro35",4.05484693877551,1,0.0440447116472535,0.059,"Kalmthout1"
"888","AGBro375",0.148148148148148,1,0.70031137293689,1,"Kalmthout1"
"889","AGBro403",20.5037037037037,10,0.0248327690557995,0,"Kalmthout1"
"890","AGBro419",11.3150295857988,3,0.0101388409526708,0.012,"Kalmthout1"
"891","AGBro467",6.83360946745562,10,0.74105433048436,0.672,"Kalmthout1"
"892","AGBro480",3.05333333333333,3,0.383475098841968,0.293,"Kalmthout1"
"893","AGBro487",1.94721088435374,3,0.583435249916579,0.513,"Kalmthout1"
"894","AGBro57",0.140625,1,0.707660466654553,1,"Kalmthout1"
"895","AGBro76",8.59074990943123,6,0.197935580655529,0.327,"Kalmthout1"
"896","AGBro9",18.4027777777778,10,0.0485377103380721,0.088,"Kalmthout1"
"897","AGBro110",2.33471074380165,3,0.5059038829522,0.304,"Hamont-Achel1"
"898","AGBro111",1.11111111111111,3,0.774392516971433,1,"Hamont-Achel1"
"899","AGBro116",0.226757369614513,3,0.973158355637674,1,"Hamont-Achel1"
"900","AGBro12",0.8,3,0.849467033391825,0.873,"Hamont-Achel1"
"901","AGBro138",0,0,1,1,"Hamont-Achel1"
"902","AGBro144",6.9,3,0.0751543425637877,0.077,"Hamont-Achel1"
"903","AGBro153",3.95555555555556,3,0.266303493119793,0.206,"Hamont-Achel1"
"904","AGBro16",0.0277008310249308,1,0.867814107693651,1,"Hamont-Achel1"
"905","AGBro161",3.49,3,0.322061405149201,0.181,"Hamont-Achel1"
"906","AGBro20",0,0,1,1,"Hamont-Achel1"
"907","AGBro218",1.11111111111111,1,0.291840545143789,1,"Hamont-Achel1"
"908","AGBro227",0.311418685121107,1,0.576810925536172,1,"Hamont-Achel1"
"909","AGBro234",2.06611570247934,3,0.558798144118013,1,"Hamont-Achel1"
"910","AGBro266",1.55188246097337,1,0.212857753697881,0.246,"Hamont-Achel1"
"911","AGBro299",4.44444444444444,6,0.616761218583876,0.561,"Hamont-Achel1"
"912","AGBro307",1.51927437641723,3,0.677829012424905,0.672,"Hamont-Achel1"
"913","AGBro32",0.625,1,0.429195300440349,1,"Hamont-Achel1"
"914","AGBro337",0.311418685121107,1,0.576810925536172,1,"Hamont-Achel1"
"915","AGBro35",5.37777777777778,1,0.0203948401833759,0.062,"Hamont-Achel1"
"916","AGBro375",1.7151311090705,1,0.1903209864388,0.519,"Hamont-Achel1"
"917","AGBro403",2.87419651056015,3,0.411431038142486,0.624,"Hamont-Achel1"
"918","AGBro419",0.277777777777778,1,0.598161452683528,0.563,"Hamont-Achel1"
"919","AGBro467",0.4,1,0.527089256865538,1,"Hamont-Achel1"
"920","AGBro480",6.68639053254438,3,0.0825945520220657,0.159,"Hamont-Achel1"
"921","AGBro487",2.8125,3,0.421446326178103,0.439,"Hamont-Achel1"
"922","AGBro57",9,1,0.00269979606326021,0.013,"Hamont-Achel1"
"923","AGBro76",1.11111111111111,1,0.291840545143789,1,"Hamont-Achel1"
"924","AGBro9",14.5833333333333,15,0.481825416001424,0.661,"Hamont-Achel1"
"925","AGBro110",1.6225,3,0.654298924916231,0.842,"Vloethemveld-Zuid"
"926","AGBro111",7.45656804733728,3,0.0586849689853484,0.021,"Vloethemveld-Zuid"
"927","AGBro116",5.70502958579882,3,0.126877091022142,0.037,"Vloethemveld-Zuid"
"928","AGBro12",4.19753086419753,10,0.937996323849219,0.939,"Vloethemveld-Zuid"
"929","AGBro138",1.66358024691358,1,0.197120618624204,0.304,"Vloethemveld-Zuid"
"930","AGBro144",4.66617283950617,3,0.19793840022989,0.225,"Vloethemveld-Zuid"
"931","AGBro153",0.810657596371882,3,0.846916215421493,0.738,"Vloethemveld-Zuid"
"932","AGBro16",0,0,1,1,"Vloethemveld-Zuid"
"933","AGBro161",11.0011223344557,3,0.0117198082391532,0.072,"Vloethemveld-Zuid"
"934","AGBro20",4.14742997845491,1,0.0416977662369904,0.139,"Vloethemveld-Zuid"
"935","AGBro218",0.929752066115702,3,0.818242656701729,1,"Vloethemveld-Zuid"
"936","AGBro227",0.0277008310249308,1,0.867814107693651,1,"Vloethemveld-Zuid"
"937","AGBro234",10.285039635689,3,0.0162922974911626,0.078,"Vloethemveld-Zuid"
"938","AGBro266",3.90625,3,0.271767007261374,0.309,"Vloethemveld-Zuid"
"939","AGBro299",2.48299319727891,6,0.870366121192101,0.697,"Vloethemveld-Zuid"
"940","AGBro307",0.123456790123457,1,0.725315148237577,1,"Vloethemveld-Zuid"
"941","AGBro32",0.4,1,0.527089256865538,0.569,"Vloethemveld-Zuid"
"942","AGBro337",1.40625,1,0.235679913429038,0.31,"Vloethemveld-Zuid"
"943","AGBro35",1.40625,1,0.235679913429038,0.291,"Vloethemveld-Zuid"
"944","AGBro375",0.0763888888888889,1,0.782252069887464,1,"Vloethemveld-Zuid"
"945","AGBro403",11.22,10,0.34063690712791,0.549,"Vloethemveld-Zuid"
"946","AGBro419",11.4792899408284,3,0.00939739578231602,0.092,"Vloethemveld-Zuid"
"947","AGBro467",5.76215419501134,6,0.450354258943208,0.288,"Vloethemveld-Zuid"
"948","AGBro480",1.83673469387755,6,0.934084905338031,1,"Vloethemveld-Zuid"
"949","AGBro487",8.8275,6,0.183514289714604,0.007,"Vloethemveld-Zuid"
"950","AGBro57",0.0277008310249308,1,0.867814107693651,1,"Vloethemveld-Zuid"
"951","AGBro76",8.59410430839002,6,0.197724764147962,0.204,"Vloethemveld-Zuid"
"952","AGBro9",22.7222222222222,21,0.358965870142778,0.439,"Vloethemveld-Zuid"
"953","AGBro110",1.665,3,0.644742921291055,1,"Raversijde2"
"954","AGBro111",14.1632653061224,6,0.0278646310344329,0.052,"Raversijde2"
"955","AGBro116",1.2930612244898,3,0.730781413234015,0.726,"Raversijde2"
"956","AGBro12",11.4489795918367,6,0.0754525622353837,0.102,"Raversijde2"
"957","AGBro138",5.37777777777778,1,0.0203948401833759,0.04,"Raversijde2"
"958","AGBro144",19.0027777777778,15,0.213608035447257,0.08,"Raversijde2"
"959","AGBro153",1.18367346938776,3,0.756922692378389,1,"Raversijde2"
"960","AGBro16",0,0,1,1,"Raversijde2"
"961","AGBro161",6.97959183673469,3,0.0725511025579135,0.049,"Raversijde2"
"962","AGBro20",2.78238001314924,1,0.0953064435353183,0.189,"Raversijde2"
"963","AGBro218",1.77777777777778,3,0.619782638587719,0.662,"Raversijde2"
"964","AGBro227",9.18367346938775,6,0.163508857733313,0.131,"Raversijde2"
"965","AGBro234",3.225,3,0.358218394627564,0.411,"Raversijde2"
"966","AGBro266",2.25,1,0.133614402537715,0.175,"Raversijde2"
"967","AGBro299",0.888888888888889,3,0.82810831458754,1,"Raversijde2"
"968","AGBro307",3.40277777777778,1,0.0650867264927669,0.099,"Raversijde2"
"969","AGBro32",0.625,1,0.429195300440349,1,"Raversijde2"
"970","AGBro337",0.277777777777778,1,0.598161452683528,0.565,"Raversijde2"
"971","AGBro35",0,0,1,1,"Raversijde2"
"972","AGBro375",0.129586776859504,1,0.718860868049951,1,"Raversijde2"
"973","AGBro403",18.32,15,0.246216081083476,0.062,"Raversijde2"
"974","AGBro419",6.9,6,0.33019430037738,0.129,"Raversijde2"
"975","AGBro467",8.88888888888889,10,0.542679974102206,0.184,"Raversijde2"
"976","AGBro480",1.88775510204082,3,0.596027076788527,0.389,"Raversijde2"
"977","AGBro487",4.47510204081633,3,0.214521909229085,0.174,"Raversijde2"
"978","AGBro57",0.163265306122449,1,0.686167849855239,1,"Raversijde2"
"979","AGBro76",3.3265306122449,3,0.343967114520645,0.357,"Raversijde2"
"980","AGBro9",4.2984693877551,10,0.932879654000572,1,"Raversijde2"
"981","AGBro110",2.89579881656805,3,0.40797153265626,0.173,"DuinbossenDeHaan"
"982","AGBro111",21.4166666666667,21,0.433763936448597,0.459,"DuinbossenDeHaan"
"983","AGBro116",13.862258953168,3,0.00309876525224095,0.007,"DuinbossenDeHaan"
"984","AGBro12",7.33333333333333,6,0.291117461518557,0.166,"DuinbossenDeHaan"
"985","AGBro138",0.0226843100189036,1,0.880280916166764,1,"DuinbossenDeHaan"
"986","AGBro144",16.5185950413223,10,0.0857183733825893,0.132,"DuinbossenDeHaan"
"987","AGBro153",1.51927437641723,3,0.677829012424905,0.651,"DuinbossenDeHaan"
"988","AGBro16",11,1,0.000911118877153672,0.008,"DuinbossenDeHaan"
"989","AGBro161",3.48213017751479,3,0.323087183262828,0.117,"DuinbossenDeHaan"
"990","AGBro20",0,0,1,1,"DuinbossenDeHaan"
"991","AGBro218",0.350765306122449,1,0.553680228249833,1,"DuinbossenDeHaan"
"992","AGBro227",11.1358024691358,6,0.0842688848875217,0.109,"DuinbossenDeHaan"
"993","AGBro234",4.25333333333333,3,0.235376156773353,0.186,"DuinbossenDeHaan"
"994","AGBro266",10,1,0.0015654022580025,0.003,"DuinbossenDeHaan"
"995","AGBro299",3.84736142977901,6,0.697323582276151,0.447,"DuinbossenDeHaan"
"996","AGBro307",2.09007232084155,1,0.148259051663404,0.225,"DuinbossenDeHaan"
"997","AGBro32",3.3168044077135,3,0.345310624013919,0.13,"DuinbossenDeHaan"
"998","AGBro337",0.148148148148148,1,0.70031137293689,1,"DuinbossenDeHaan"
