"","locus","observed","median","percentile2.5th","percentile97.5th","pop"
"26","AGBro57",0.118131868131868,0.114942528735632,-0.00957540667218095,0.26942791005291,"Simliduinen"
"27","AGBro76",-0.0245974955277281,-0.0304320619566098,-0.117841462826265,0.0639364035087719,"Simliduinen"
"28","AGBro9",-0.0305555555555555,-0.0396285038838231,-0.0984223079727759,0.0496130952380952,"Simliduinen"
"29","AGBro110",-0.123684210526316,-0.128947368421053,-0.21,-0.0235294117647059,"Cabour"
"30","AGBro111",0.02,0.00357142857142857,-0.0921555727554179,0.103333333333333,"Cabour"
"31","AGBro116",0.05,0.0233333333333333,-0.108345588235294,0.237620192307692,"Cabour"
"32","AGBro12",0.00624999999999994,-0.015625,-0.128987573099415,0.17146978021978,"Cabour"
"33","AGBro138",0.183333333333333,0.18,-0.0351785714285713,0.421499999999999,"Cabour"
"34","AGBro144",0.0676470588235294,0.0382352941176471,-0.0921052631578947,0.228571428571429,"Cabour"
"35","AGBro153",-0.0633333333333333,-0.0633333333333333,-0.144444444444444,-0.0125,"Cabour"
"36","AGBro16",NA,NA,NA,NA,"Cabour"
"37","AGBro161",-0.075,-0.0833333333333333,-0.213157894736842,0.119230769230769,"Cabour"
"38","AGBro20",NA,NA,NA,NA,"Cabour"
"39","AGBro218",0.180769230769231,0.157692307692308,-0.0634411764705882,0.404545454545454,"Cabour"
"40","AGBro227",0.015625,-0.00937500000000001,-0.123717105263158,0.188461538461538,"Cabour"
"41","AGBro234",0.0933333333333333,0.0766666666666667,-0.11390931372549,0.35,"Cabour"
"42","AGBro266",-0.071875,-0.0819444444444444,-0.186842105263158,0.0366666666666666,"Cabour"
"43","AGBro299",-0.046875,-0.05,-0.144451754385965,0.0346153846153845,"Cabour"
"44","AGBro307",-0.0625,-0.075,-0.213157894736842,0.119230769230769,"Cabour"
"45","AGBro32",-0.120588235294118,-0.120588235294118,-0.25,0.0571428571428571,"Cabour"
"46","AGBro337",0.0714285714285714,0.0571428571428571,-0.120588235294118,0.322727272727273,"Cabour"
"47","AGBro35",-0.00454545454545445,-0.00454545454545445,-0.0346153846153846,0,"Cabour"
"48","AGBro375",-0.03,-0.0571428571428573,-0.177777777777778,0.15,"Cabour"
"49","AGBro403",-0.0333333333333334,-0.0472222222222223,-0.15,0.0900833333333333,"Cabour"
"50","AGBro419",-0.0972222222222222,-0.108823529411765,-0.1976875,0.0433333333333333,"Cabour"
"51","AGBro467",-0.00555555555555556,-0.0333333333333334,-0.12,0.0969531249999999,"Cabour"
"52","AGBro480",-0.0676470588235294,-0.0888888888888889,-0.192105263157895,0.0766666666666667,"Cabour"
"53","AGBro487",0.034375,0.0166666666666666,-0.144451754385965,0.2425,"Cabour"
"54","AGBro57",0.32,0.32,0,0.5,"Cabour"
"55","AGBro76",0.0375,0.021875,-0.118552631578947,0.223076923076923,"Cabour"
