"","pairloci","Ia","p.Ia","pop"
"4082","AGBro307:AGBro337",-0.00753768844221103,0.43,"HB-Doornpanne2018"
"4083","AGBro307:AGBro35",0,1,"HB-Doornpanne2018"
"4084","AGBro307:AGBro375",-0.108352144469526,0.79,"HB-Doornpanne2018"
"4085","AGBro307:AGBro403",-0.143212951432129,0.88,"HB-Doornpanne2018"
"4086","AGBro307:AGBro419",-0.238216560509554,0.97,"HB-Doornpanne2018"
"4087","AGBro307:AGBro467",-0.005586592178771,0.47,"HB-Doornpanne2018"
"4088","AGBro307:AGBro480",0.215294117647058,0.1,"HB-Doornpanne2018"
"4089","AGBro307:AGBro487",-0.051086956521739,0.55,"HB-Doornpanne2018"
"4090","AGBro307:AGBro57",0.303939962476548,0.11,"HB-Doornpanne2018"
"4091","AGBro307:AGBro76",-0.0627218934911247,0.63,"HB-Doornpanne2018"
"4092","AGBro307:AGBro9",0.204268292682926,0.12,"HB-Doornpanne2018"
"4093","AGBro32:AGBro337",0.314285714285714,0.06,"HB-Doornpanne2018"
"4094","AGBro32:AGBro35",0,1,"HB-Doornpanne2018"
"4095","AGBro32:AGBro375",-0.1,0.83,"HB-Doornpanne2018"
"4096","AGBro32:AGBro403",-0.0235478806907379,0.48,"HB-Doornpanne2018"
"4097","AGBro32:AGBro419",-0.0387722132471726,0.63,"HB-Doornpanne2018"
"4098","AGBro32:AGBro467",-0.141818181818181,0.87,"HB-Doornpanne2018"
"4099","AGBro32:AGBro480",-0.0131578947368424,0.46,"HB-Doornpanne2018"
"4100","AGBro32:AGBro487",-0.111405835543767,0.76,"HB-Doornpanne2018"
"4101","AGBro32:AGBro57",-0.0800000000000001,0.86,"HB-Doornpanne2018"
"4102","AGBro32:AGBro76",-0.0972017673048602,0.77,"HB-Doornpanne2018"
"4103","AGBro32:AGBro9",0.00612244897959102,0.4,"HB-Doornpanne2018"
"4104","AGBro337:AGBro35",0,1,"HB-Doornpanne2018"
"4105","AGBro337:AGBro375",0.0425531914893618,0.46,"HB-Doornpanne2018"
"4106","AGBro337:AGBro403",0.157273918741808,0.18,"HB-Doornpanne2018"
"4107","AGBro337:AGBro419",0.0161073825503355,0.29,"HB-Doornpanne2018"
"4108","AGBro337:AGBro467",0.257396449704142,0.07,"HB-Doornpanne2018"
"4109","AGBro337:AGBro480",-0.133333333333334,0.84,"HB-Doornpanne2018"
"4110","AGBro337:AGBro487",-0.105681818181818,0.69,"HB-Doornpanne2018"
"4111","AGBro337:AGBro57",-0.140350877192982,0.96,"HB-Doornpanne2018"
"4112","AGBro337:AGBro76",-0.238509316770186,0.92,"HB-Doornpanne2018"
"4113","AGBro337:AGBro9",-0.331168831168832,0.99,"HB-Doornpanne2018"
"4114","AGBro35:AGBro375",0,1,"HB-Doornpanne2018"
"4115","AGBro35:AGBro403",0,1,"HB-Doornpanne2018"
"4116","AGBro35:AGBro419",0,1,"HB-Doornpanne2018"
"4117","AGBro35:AGBro467",0,1,"HB-Doornpanne2018"
"4118","AGBro35:AGBro480",0,1,"HB-Doornpanne2018"
"4119","AGBro35:AGBro487",0,1,"HB-Doornpanne2018"
"4120","AGBro35:AGBro57",0,1,"HB-Doornpanne2018"
"4121","AGBro35:AGBro76",0,1,"HB-Doornpanne2018"
"4122","AGBro35:AGBro9",0,1,"HB-Doornpanne2018"
"4123","AGBro375:AGBro403",0.2989449003517,0.06,"HB-Doornpanne2018"
"4124","AGBro375:AGBro419",0.283832335329341,0.08,"HB-Doornpanne2018"
"4125","AGBro375:AGBro467",0.0509138381201042,0.25,"HB-Doornpanne2018"
"4126","AGBro375:AGBro480",-0.17,0.94,"HB-Doornpanne2018"
"4127","AGBro375:AGBro487",0.275257731958763,0.02,"HB-Doornpanne2018"
"4128","AGBro375:AGBro57",-0.129032258064516,0.98,"HB-Doornpanne2018"
"4129","AGBro375:AGBro76",0.237988826815642,0.09,"HB-Doornpanne2018"
"4130","AGBro375:AGBro9",0.0297450424929173,0.29,"HB-Doornpanne2018"
"4131","AGBro403:AGBro419",0.00664893617021245,0.42,"HB-Doornpanne2018"
"4132","AGBro403:AGBro467",-0.0146412884333826,0.48,"HB-Doornpanne2018"
"4133","AGBro403:AGBro480",-0.18359853121175,0.85,"HB-Doornpanne2018"
"4134","AGBro403:AGBro487",0.248027057497181,0.07,"HB-Doornpanne2018"
"4135","AGBro403:AGBro57",-4.44089209850063e-16,0.42,"HB-Doornpanne2018"
"4136","AGBro403:AGBro76",0.197044334975369,0.15,"HB-Doornpanne2018"
"4137","AGBro403:AGBro9",-0.112359550561798,0.8,"HB-Doornpanne2018"
"4138","AGBro419:AGBro467",0.147368421052631,0.23,"HB-Doornpanne2018"
"4139","AGBro419:AGBro480",-0.120150187734668,0.72,"HB-Doornpanne2018"
"4140","AGBro419:AGBro487",0.0563866513233602,0.37,"HB-Doornpanne2018"
"4141","AGBro419:AGBro57",-0.195073891625616,0.86,"HB-Doornpanne2018"
"4142","AGBro419:AGBro76",0.0768261964735517,0.29,"HB-Doornpanne2018"
"4143","AGBro419:AGBro9",0.00330578512396595,0.47,"HB-Doornpanne2018"
"4144","AGBro467:AGBro480",0.127397260273973,0.25,"HB-Doornpanne2018"
"4145","AGBro467:AGBro487",-0.13375,0.79,"HB-Doornpanne2018"
"4146","AGBro467:AGBro57",0.152219873150106,0.21,"HB-Doornpanne2018"
"4147","AGBro467:AGBro76",0.340689655172414,0.05,"HB-Doornpanne2018"
"4148","AGBro467:AGBro9",-0.141791044776119,0.85,"HB-Doornpanne2018"
"4149","AGBro480:AGBro487",-0.0706638115631694,0.72,"HB-Doornpanne2018"
"4150","AGBro480:AGBro57",-0.0166666666666667,0.4,"HB-Doornpanne2018"
"4151","AGBro480:AGBro76",0.0593713620488943,0.39,"HB-Doornpanne2018"
"4152","AGBro480:AGBro9",0.219402985074627,0.14,"HB-Doornpanne2018"
"4153","AGBro487:AGBro57",-0.172173913043478,0.82,"HB-Doornpanne2018"
"4154","AGBro487:AGBro76",0.254036598493003,0.12,"HB-Doornpanne2018"
"4155","AGBro487:AGBro9",-0.172972972972974,0.84,"HB-Doornpanne2018"
"4156","AGBro57:AGBro76",0.184186046511628,0.18,"HB-Doornpanne2018"
"4157","AGBro57:AGBro9",0.142212189616253,0.26,"HB-Doornpanne2018"
"4158","AGBro76:AGBro9",0.0421052631578953,0.41,"HB-Doornpanne2018"
"4159","AGBro110:AGBro111",-0.0452572845629257,0.63,"Witte Burg2018"
"4160","AGBro110:AGBro116",0.0222903315686818,0.41,"Witte Burg2018"
"4161","AGBro110:AGBro12",0.117316692667707,0.15,"Witte Burg2018"
"4162","AGBro110:AGBro138",-0.247005589566143,1,"Witte Burg2018"
"4163","AGBro110:AGBro144",-0.0413754542913057,0.45,"Witte Burg2018"
"4164","AGBro110:AGBro153",0.419531927188674,0.01,"Witte Burg2018"
"4165","AGBro110:AGBro16",0,1,"Witte Burg2018"
"4166","AGBro110:AGBro161",0.0521890403015368,0.34,"Witte Burg2018"
"4167","AGBro110:AGBro20",-0.128944995491434,0.92,"Witte Burg2018"
"4168","AGBro110:AGBro218",0.0143344709897613,0.42,"Witte Burg2018"
"4169","AGBro110:AGBro227",0.127980682161184,0.16,"Witte Burg2018"
"4170","AGBro110:AGBro234",-0.169834457388106,0.94,"Witte Burg2018"
"4171","AGBro110:AGBro266",-0.0198083067092648,0.47,"Witte Burg2018"
"4172","AGBro110:AGBro299",0.146322971948446,0.18,"Witte Burg2018"
"4173","AGBro110:AGBro307",0.0388349514563107,0.35,"Witte Burg2018"
"4174","AGBro110:AGBro32",0.0682955549013839,0.22,"Witte Burg2018"
"4175","AGBro110:AGBro337",-0.0148093298778232,0.45,"Witte Burg2018"
"4176","AGBro110:AGBro35",-0.0416558187971886,0.56,"Witte Burg2018"
"4177","AGBro110:AGBro375",0.069739235900546,0.22,"Witte Burg2018"
"4178","AGBro110:AGBro403",0.182626741772902,0.1,"Witte Burg2018"
"4179","AGBro110:AGBro419",-0.0939161252215001,0.73,"Witte Burg2018"
"4180","AGBro110:AGBro467",0.17910447761194,0.05,"Witte Burg2018"
"4181","AGBro110:AGBro480",-0.0693102299233589,0.72,"Witte Burg2018"
"4182","AGBro110:AGBro487",-0.0549320732427641,0.55,"Witte Burg2018"
"4183","AGBro110:AGBro57",-0.08048924837246,0.71,"Witte Burg2018"
"4184","AGBro110:AGBro76",-0.103458646616541,0.69,"Witte Burg2018"
"4185","AGBro110:AGBro9",0.12310491206792,0.23,"Witte Burg2018"
"4186","AGBro111:AGBro116",0.0757871273335191,0.27,"Witte Burg2018"
"4187","AGBro111:AGBro12",-0.103588143525742,0.79,"Witte Burg2018"
"4188","AGBro111:AGBro138",-0.116050039925472,0.83,"Witte Burg2018"
"4189","AGBro111:AGBro144",0.176684372379088,0.15,"Witte Burg2018"
"4190","AGBro111:AGBro153",-0.0381392661080612,0.51,"Witte Burg2018"
"4191","AGBro111:AGBro16",0,1,"Witte Burg2018"
"4192","AGBro111:AGBro161",0.177442737025224,0.08,"Witte Burg2018"
"4193","AGBro111:AGBro20",0.347159603246168,0.02,"Witte Burg2018"
"4194","AGBro111:AGBro218",-0.239590443686007,0.97,"Witte Burg2018"
"4195","AGBro111:AGBro227",0.0446725022638095,0.32,"Witte Burg2018"
"4196","AGBro111:AGBro234",-0.0190067443286324,0.46,"Witte Burg2018"
"4197","AGBro111:AGBro266",-0.0926517571884989,0.8,"Witte Burg2018"
"4198","AGBro111:AGBro299",0.037149355572403,0.36,"Witte Burg2018"
"4199","AGBro111:AGBro307",-0.231756968368305,0.96,"Witte Burg2018"
"4200","AGBro111:AGBro32",-0.0164851339417131,0.49,"Witte Burg2018"
"4201","AGBro111:AGBro337",-0.0992225101814141,0.77,"Witte Burg2018"
"4202","AGBro111:AGBro35",0.0302004686279613,0.38,"Witte Burg2018"
"4203","AGBro111:AGBro375",-0.0430563978168588,0.61,"Witte Burg2018"
"4204","AGBro111:AGBro403",0.0652238363474662,0.34,"Witte Burg2018"
"4205","AGBro111:AGBro419",0.0159480212640284,0.41,"Witte Burg2018"
"4206","AGBro111:AGBro467",-0.0533502699269615,0.68,"Witte Burg2018"
"4207","AGBro111:AGBro480",0.0106631122959011,0.4,"Witte Burg2018"
"4208","AGBro111:AGBro487",0.0939161252215004,0.16,"Witte Burg2018"
"4209","AGBro111:AGBro57",0.132570526731111,0.13,"Witte Burg2018"
"4210","AGBro111:AGBro76",0.19609022556391,0.15,"Witte Burg2018"
"4211","AGBro111:AGBro9",-0.0697392359005455,0.56,"Witte Burg2018"
"4212","AGBro116:AGBro12",0.315022421524663,0.02,"Witte Burg2018"
"4213","AGBro116:AGBro138",-0.0543689320388349,0.63,"Witte Burg2018"
"4214","AGBro116:AGBro144",0.2751269035533,0.04,"Witte Burg2018"
"4215","AGBro116:AGBro153",-1.11022302462516e-16,0.47,"Witte Burg2018"
"4216","AGBro116:AGBro16",0,1,"Witte Burg2018"
"4217","AGBro116:AGBro161",0.081846799580273,0.29,"Witte Burg2018"
"4218","AGBro116:AGBro20",-0.170476559473072,0.69,"Witte Burg2018"
"4219","AGBro116:AGBro218",-0.0473732159125416,0.6,"Witte Burg2018"
"4220","AGBro116:AGBro227",-0.112078346028292,0.77,"Witte Burg2018"
"4221","AGBro116:AGBro234",0.0717241379310347,0.25,"Witte Burg2018"
"4222","AGBro116:AGBro266",0.139707987403378,0.14,"Witte Burg2018"
"4223","AGBro116:AGBro299",0.209263578807064,0.09,"Witte Burg2018"
"4224","AGBro116:AGBro307",0.09673790776153,0.3,"Witte Burg2018"
"4225","AGBro116:AGBro32",0.0148936170212766,0.41,"Witte Burg2018"
"4226","AGBro116:AGBro337",0.0443864229765016,0.3,"Witte Burg2018"
"4227","AGBro116:AGBro35",0.129400570884871,0.19,"Witte Burg2018"
"4228","AGBro116:AGBro375",0.201037967768369,0.11,"Witte Burg2018"
"4229","AGBro116:AGBro403",-0.0235546038543901,0.41,"Witte Burg2018"
"4230","AGBro116:AGBro419",-0.172846092291277,0.87,"Witte Burg2018"
"4231","AGBro116:AGBro467",-0.10250569476082,0.8,"Witte Burg2018"
"4232","AGBro116:AGBro480",0.0689655172413794,0.27,"Witte Burg2018"
"4233","AGBro116:AGBro487",-0.0320085356094957,0.57,"Witte Burg2018"
"4234","AGBro116:AGBro57",-0.172312223858615,0.89,"Witte Burg2018"
"4235","AGBro116:AGBro76",0.216919739696312,0.1,"Witte Burg2018"
"4236","AGBro116:AGBro9",-0.0273149412728766,0.59,"Witte Burg2018"
"4237","AGBro12:AGBro138",0.0856531049250533,0.21,"Witte Burg2018"
"4238","AGBro12:AGBro144",0.471316085489313,0.01,"Witte Burg2018"
"4239","AGBro12:AGBro153",0.115116279069768,0.21,"Witte Burg2018"
"4240","AGBro12:AGBro16",0,1,"Witte Burg2018"
"4241","AGBro12:AGBro161",-0.196032672112019,0.89,"Witte Burg2018"
"4242","AGBro12:AGBro20",-0.160218479745107,0.83,"Witte Burg2018"
"4243","AGBro12:AGBro218",-0.0206256445513925,0.62,"Witte Burg2018"
"4244","AGBro12:AGBro227",0.0413122721749697,0.37,"Witte Burg2018"
"4245","AGBro12:AGBro234",-0.172786177105831,0.92,"Witte Burg2018"
"4246","AGBro12:AGBro266",-0.0180122225796079,0.51,"Witte Burg2018"
"4247","AGBro12:AGBro299",0.15437523882308,0.2,"Witte Burg2018"
"4248","AGBro12:AGBro307",0.0769230769230766,0.3,"Witte Burg2018"
"4249","AGBro12:AGBro32",0.0154028436018956,0.4,"Witte Burg2018"
"4250","AGBro12:AGBro337",-0.037313432835821,0.63,"Witte Burg2018"
"4251","AGBro12:AGBro35",0.0335078534031412,0.37,"Witte Burg2018"
"4252","AGBro12:AGBro375",0.0244125724748248,0.43,"Witte Burg2018"
"4253","AGBro12:AGBro403",-0.13126491646778,0.85,"Witte Burg2018"
"4254","AGBro12:AGBro419",0.0285289747399702,0.33,"Witte Burg2018"
"4255","AGBro12:AGBro467",-0.161125319693095,0.91,"Witte Burg2018"
"4256","AGBro12:AGBro480",-0.13020134228188,0.85,"Witte Burg2018"
"4257","AGBro12:AGBro487",-0.0106983655274892,0.52,"Witte Burg2018"
"4258","AGBro12:AGBro57",-0.280507131537242,1,"Witte Burg2018"
"4259","AGBro12:AGBro76",-0.0205811138014533,0.52,"Witte Burg2018"
"4260","AGBro12:AGBro9",0.0378394873359775,0.31,"Witte Burg2018"
"4261","AGBro138:AGBro144",-0.0983446932814021,0.71,"Witte Burg2018"
"4262","AGBro138:AGBro153",-0.066132264529058,0.62,"Witte Burg2018"
"4263","AGBro138:AGBro16",0,1,"Witte Burg2018"
"4264","AGBro138:AGBro161",-0.192964824120603,0.97,"Witte Burg2018"
"4265","AGBro138:AGBro20",-0.0640232811931613,0.59,"Witte Burg2018"
"4266","AGBro138:AGBro218",-0.19416353655013,0.94,"Witte Burg2018"
"4267","AGBro138:AGBro227",-0.116545265348595,0.8,"Witte Burg2018"
"4268","AGBro138:AGBro234",-0.0643290271552859,0.64,"Witte Burg2018"
"4269","AGBro138:AGBro266",-0.161704452335427,0.9,"Witte Burg2018"
"4270","AGBro138:AGBro299",-0.0744714420952981,0.68,"Witte Burg2018"
"4271","AGBro138:AGBro307",-0.107411385606874,0.82,"Witte Burg2018"
"4272","AGBro138:AGBro32",-0.0712830957230141,0.65,"Witte Burg2018"
"4273","AGBro138:AGBro337",-0.0470297029702968,0.49,"Witte Burg2018"
"4274","AGBro138:AGBro35",-0.139066788655078,0.81,"Witte Burg2018"
"4275","AGBro138:AGBro375",-0.0647688691564379,0.66,"Witte Burg2018"
"4276","AGBro138:AGBro403",-0.0563524590163936,0.6,"Witte Burg2018"
"4277","AGBro138:AGBro419",-0.0490171049272403,0.61,"Witte Burg2018"
"4278","AGBro138:AGBro467",-0.192391304347827,0.94,"Witte Burg2018"
"4279","AGBro138:AGBro480",0.045300113250283,0.26,"Witte Burg2018"
"4280","AGBro138:AGBro487",-0.0490171049272403,0.58,"Witte Burg2018"
"4281","AGBro138:AGBro57",-0.107142857142857,0.85,"Witte Burg2018"
"4282","AGBro138:AGBro76",-0.147302904564315,0.85,"Witte Burg2018"
"4283","AGBro138:AGBro9",-0.0762601201358062,0.73,"Witte Burg2018"
"4284","AGBro144:AGBro153",0.0692549842602308,0.3,"Witte Burg2018"
"4285","AGBro144:AGBro16",0,1,"Witte Burg2018"
"4286","AGBro144:AGBro161",0.129473684210526,0.21,"Witte Burg2018"
"4287","AGBro144:AGBro20",0.239782016348774,0.08,"Witte Burg2018"
"4288","AGBro144:AGBro218",0.0658335873209392,0.33,"Witte Burg2018"
"4289","AGBro144:AGBro227",-0.0567685589519646,0.69,"Witte Burg2018"
"4290","AGBro144:AGBro234",0.0586769997232215,0.35,"Witte Burg2018"
"4291","AGBro144:AGBro266",-0.0735420856075837,0.62,"Witte Burg2018"
"4292","AGBro144:AGBro299",-0.0950150552024085,0.67,"Witte Burg2018"
"4293","AGBro144:AGBro307",0.181715575620767,0.08,"Witte Burg2018"
"4294","AGBro144:AGBro32",-0.228388473852721,0.98,"Witte Burg2018"
"4295","AGBro144:AGBro337",-0.0694626474442986,0.61,"Witte Burg2018"
"4296","AGBro144:AGBro35",0.0181297709923669,0.35,"Witte Burg2018"
"4297","AGBro144:AGBro375",0.0175390517950125,0.35,"Witte Burg2018"
"4298","AGBro144:AGBro403",-0.129967776584318,0.78,"Witte Burg2018"
"4299","AGBro144:AGBro419",0.041744715012042,0.42,"Witte Burg2018"
"4300","AGBro144:AGBro467",0.0582857142857145,0.3,"Witte Burg2018"
"4301","AGBro144:AGBro480",0.0727923627684968,0.28,"Witte Burg2018"
"4302","AGBro144:AGBro487",0.253679421996254,0.03,"Witte Burg2018"
"4303","AGBro144:AGBro57",-0.199261992619926,0.95,"Witte Burg2018"
"4304","AGBro144:AGBro76",0.243743199129488,0.02,"Witte Burg2018"
"4305","AGBro144:AGBro9",-0.139216223622911,0.85,"Witte Burg2018"
"4306","AGBro153:AGBro16",0,1,"Witte Burg2018"
"4307","AGBro153:AGBro161",0.107491856677524,0.23,"Witte Burg2018"
"4308","AGBro153:AGBro20",-0.161434977578475,0.87,"Witte Burg2018"
"4309","AGBro153:AGBro218",0.166824644549763,0.14,"Witte Burg2018"
"4310","AGBro153:AGBro227",0.0744081172491544,0.24,"Witte Burg2018"
"4311","AGBro153:AGBro234",-0.226479839862739,0.99,"Witte Burg2018"
"4312","AGBro153:AGBro266",0.274591381872214,0.05,"Witte Burg2018"
"4313","AGBro153:AGBro299",0.0459450052210233,0.38,"Witte Burg2018"
"4314","AGBro153:AGBro307",0.308051341890315,0.02,"Witte Burg2018"
"4315","AGBro153:AGBro32",0.0363436123348018,0.26,"Witte Burg2018"
"4316","AGBro153:AGBro337",-0.17983651226158,0.96,"Witte Burg2018"
"4317","AGBro153:AGBro35",-0.129538763493621,0.79,"Witte Burg2018"
"4318","AGBro153:AGBro375",-0.149448061137843,0.93,"Witte Burg2018"
"4319","AGBro153:AGBro403",-0.109756097560975,0.77,"Witte Burg2018"
"4320","AGBro153:AGBro419",-0.291632145816073,1,"Witte Burg2018"
"4321","AGBro153:AGBro467",-3.33066907387547e-16,0.57,"Witte Burg2018"
"4322","AGBro153:AGBro480",0.122373300370828,0.14,"Witte Burg2018"
"4323","AGBro153:AGBro487",-0.145816072908036,0.75,"Witte Burg2018"
"4324","AGBro153:AGBro57",0.0995475113122175,0.2,"Witte Burg2018"
"4325","AGBro153:AGBro76",-0.22247191011236,0.95,"Witte Burg2018"
"4326","AGBro153:AGBro9",-5.55111512312578e-16,0.47,"Witte Burg2018"
"4327","AGBro16:AGBro161",0,1,"Witte Burg2018"
"4328","AGBro16:AGBro20",0,1,"Witte Burg2018"
"4329","AGBro16:AGBro218",0,1,"Witte Burg2018"
"4330","AGBro16:AGBro227",0,1,"Witte Burg2018"
"4331","AGBro16:AGBro234",0,1,"Witte Burg2018"
"4332","AGBro16:AGBro266",0,1,"Witte Burg2018"
"4333","AGBro16:AGBro299",0,1,"Witte Burg2018"
"4334","AGBro16:AGBro307",0,1,"Witte Burg2018"
"4335","AGBro16:AGBro32",0,1,"Witte Burg2018"
"4336","AGBro16:AGBro337",0,1,"Witte Burg2018"
"4337","AGBro16:AGBro35",0,1,"Witte Burg2018"
"4338","AGBro16:AGBro375",0,1,"Witte Burg2018"
"4339","AGBro16:AGBro403",0,1,"Witte Burg2018"
"4340","AGBro16:AGBro419",0,1,"Witte Burg2018"
"4341","AGBro16:AGBro467",0,1,"Witte Burg2018"
"4342","AGBro16:AGBro480",0,1,"Witte Burg2018"
"4343","AGBro16:AGBro487",0,1,"Witte Burg2018"
"4344","AGBro16:AGBro57",0,1,"Witte Burg2018"
"4345","AGBro16:AGBro76",0,1,"Witte Burg2018"
"4346","AGBro16:AGBro9",0,1,"Witte Burg2018"
"4347","AGBro161:AGBro20",0.162228594838181,0.3,"Witte Burg2018"
"4348","AGBro161:AGBro218",0.0875356803044722,0.32,"Witte Burg2018"
"4349","AGBro161:AGBro227",-0.159502262443439,0.79,"Witte Burg2018"
"4350","AGBro161:AGBro234",0.12051649928264,0.23,"Witte Burg2018"
"4351","AGBro161:AGBro266",-0.0465254995526395,0.64,"Witte Burg2018"
"4352","AGBro161:AGBro299",-0.0251660258650824,0.55,"Witte Burg2018"
"4353","AGBro161:AGBro307",0.0913348946135835,0.27,"Witte Burg2018"
"4354","AGBro161:AGBro32",-0.238674033149171,0.97,"Witte Burg2018"
"4355","AGBro161:AGBro337",0.0820793433652529,0.27,"Witte Burg2018"
"4356","AGBro161:AGBro35",-0.0885826771653544,0.67,"Witte Burg2018"
"4357","AGBro161:AGBro375",-0.166998011928429,0.91,"Witte Burg2018"
"4358","AGBro161:AGBro403",-0.0367074527252501,0.56,"Witte Burg2018"
"4359","AGBro161:AGBro419",-0.129675810473816,0.78,"Witte Burg2018"
"4360","AGBro161:AGBro467",0.131672597864769,0.14,"Witte Burg2018"
"4361","AGBro161:AGBro480",0.141439205955335,0.21,"Witte Burg2018"
"4362","AGBro161:AGBro487",-0.0565253532834581,0.63,"Witte Burg2018"
"4363","AGBro161:AGBro57",0.0136054421768708,0.31,"Witte Burg2018"
"4364","AGBro161:AGBro76",0.507328072153326,0.01,"Witte Burg2018"
"4365","AGBro161:AGBro9",0.0954274353876738,0.29,"Witte Burg2018"
"4366","AGBro20:AGBro218",-0.171696149843912,0.65,"Witte Burg2018"
"4367","AGBro20:AGBro227",0.0763557483731023,0.37,"Witte Burg2018"
"4368","AGBro20:AGBro234",0.107364685004436,0.29,"Witte Burg2018"
"4369","AGBro20:AGBro266",-0.134778510838831,1,"Witte Burg2018"
"4370","AGBro20:AGBro299",-0.148466257668712,1,"Witte Burg2018"
"4371","AGBro20:AGBro307",-0.100686498855835,0.86,"Witte Burg2018"
"4372","AGBro20:AGBro32",-0.147341984093763,0.87,"Witte Burg2018"
"4373","AGBro20:AGBro337",-0.103957471943296,1,"Witte Burg2018"
"4374","AGBro20:AGBro35",-0.108718672785034,0.61,"Witte Burg2018"
"4375","AGBro20:AGBro375",-0.0480349344978165,0.74,"Witte Burg2018"
"4376","AGBro20:AGBro403",-0.0372093023255814,0.48,"Witte Burg2018"
"4377","AGBro20:AGBro419",0.138772077375946,0.29,"Witte Burg2018"
"4378","AGBro20:AGBro467",0.308267164876226,0.04,"Witte Burg2018"
"4379","AGBro20:AGBro480",-0.088309081786252,0.57,"Witte Burg2018"
"4380","AGBro20:AGBro487",0.138772077375946,0.36,"Witte Burg2018"
"4381","AGBro20:AGBro57",-0.0650086185668552,0.74,"Witte Burg2018"
"4382","AGBro20:AGBro76",0.246870953819594,0.09,"Witte Burg2018"
"4383","AGBro20:AGBro9",-0.182532751091703,0.81,"Witte Burg2018"
"4384","AGBro218:AGBro227",-0.103413987404706,0.67,"Witte Burg2018"
"4385","AGBro218:AGBro234",0.0182063385030342,0.42,"Witte Burg2018"
"4386","AGBro218:AGBro266",0.120677487649965,0.19,"Witte Burg2018"
"4387","AGBro218:AGBro299",0.0999146029035014,0.22,"Witte Burg2018"
"4388","AGBro218:AGBro307",0.173973075595444,0.09,"Witte Burg2018"
"4389","AGBro218:AGBro32",-0.0309577555627217,0.56,"Witte Burg2018"
"4390","AGBro218:AGBro337",-0.104781704781705,0.71,"Witte Burg2018"
"4391","AGBro218:AGBro35",-0.0609308885754585,0.65,"Witte Burg2018"
"4392","AGBro218:AGBro375",0.141905396402398,0.19,"Witte Burg2018"
"4393","AGBro218:AGBro403",-0.214494637634059,0.91,"Witte Burg2018"
"4394","AGBro218:AGBro419",0.0757281553398061,0.29,"Witte Burg2018"
"4395","AGBro218:AGBro467",-0.147213459516298,0.89,"Witte Burg2018"
"4396","AGBro218:AGBro480",0.159704251386322,0.09,"Witte Burg2018"
"4397","AGBro218:AGBro487",-0.0524271844660192,0.66,"Witte Burg2018"
"4398","AGBro218:AGBro57",0.13073538654934,0.19,"Witte Burg2018"
"4399","AGBro218:AGBro76",-0.122812809508089,0.71,"Witte Burg2018"
"4400","AGBro218:AGBro9",-0.077948034643571,0.6,"Witte Burg2018"
"4401","AGBro227:AGBro234",-0.120633024783517,0.75,"Witte Burg2018"
"4402","AGBro227:AGBro266",0.139260180292198,0.15,"Witte Burg2018"
"4403","AGBro227:AGBro299",0.073394495412844,0.32,"Witte Burg2018"
"4404","AGBro227:AGBro307",-0.0317073170731705,0.49,"Witte Burg2018"
"4405","AGBro227:AGBro32",0.0700344431687718,0.28,"Witte Burg2018"
"4406","AGBro227:AGBro337",-0.18651362984218,1,"Witte Burg2018"
"4407","AGBro227:AGBro35",0.142566191446029,0.16,"Witte Burg2018"
"4408","AGBro227:AGBro375",-0.111078286558346,0.83,"Witte Burg2018"
"4409","AGBro227:AGBro403",-0.0508670520231215,0.65,"Witte Burg2018"
"4410","AGBro227:AGBro419",0.0449179383818028,0.42,"Witte Burg2018"
"4411","AGBro227:AGBro467",0.226205191594562,0.09,"Witte Burg2018"
"4412","AGBro227:AGBro480",-0.234455958549223,0.96,"Witte Burg2018"
"4413","AGBro227:AGBro487",0.12093291102793,0.24,"Witte Burg2018"
"4414","AGBro227:AGBro57",-0.158262218774244,0.86,"Witte Burg2018"
"4415","AGBro227:AGBro76",-0.227432590855803,0.92,"Witte Burg2018"
"4416","AGBro227:AGBro9",0.0189069423929098,0.38,"Witte Burg2018"
"4417","AGBro234:AGBro266",0.097915350600126,0.2,"Witte Burg2018"
"4418","AGBro234:AGBro299",-0.0800299177262525,0.69,"Witte Burg2018"
"4419","AGBro234:AGBro307",-0.23288943945494,0.98,"Witte Burg2018"
"4420","AGBro234:AGBro32",-0.222545878240606,0.96,"Witte Burg2018"
"4421","AGBro234:AGBro337",0.314212641578371,0.05,"Witte Burg2018"
"4422","AGBro234:AGBro35",-0.1341243229301,0.84,"Witte Burg2018"
"4423","AGBro234:AGBro375",0.367726454709058,0.01,"Witte Burg2018"
"4424","AGBro234:AGBro403",0.103256086828982,0.21,"Witte Burg2018"
"4425","AGBro234:AGBro419",0.0403272939801287,0.35,"Witte Burg2018"
"4426","AGBro234:AGBro467",0.0263736263736261,0.42,"Witte Burg2018"
"4427","AGBro234:AGBro480",0.298979255844583,0.03,"Witte Burg2018"
"4428","AGBro234:AGBro487",0.00175336060783171,0.47,"Witte Burg2018"
"4429","AGBro234:AGBro57",-0.0658178256611165,0.68,"Witte Burg2018"
"4430","AGBro234:AGBro76",0.158286224337995,0.15,"Witte Burg2018"
"4431","AGBro234:AGBro9",-0.0545890821835634,0.7,"Witte Burg2018"
"4432","AGBro266:AGBro299",-0.140833988985051,0.88,"Witte Burg2018"
"4433","AGBro266:AGBro307",0.0865353567969003,0.21,"Witte Burg2018"
"4434","AGBro266:AGBro32",0.0848227809754618,0.32,"Witte Burg2018"
