"","locus","observed","median","percentile2.5th","percentile97.5th","pop"
"257","AGBro138",-0.0571428571428573,-0.0571428571428573,-0.144117647058824,-0.00454545454545445,"HB-Pylyserlaan2018"
"258","AGBro144",-0.00277777777777784,-0.0194444444444445,-0.12,0.084375,"HB-Pylyserlaan2018"
"259","AGBro153",-0.01,-0.0321875,-0.144444444444444,0.183333333333333,"HB-Pylyserlaan2018"
"260","AGBro16",NA,NA,NA,NA,"HB-Pylyserlaan2018"
"261","AGBro161",-0.102777777777778,-0.122222222222222,-0.2075,0.0250416666666666,"HB-Pylyserlaan2018"
"262","AGBro20",-0.00454545454545445,-0.00454545454545445,-0.0346153846153846,0,"HB-Pylyserlaan2018"
"263","AGBro218",-0.1125,-0.1125,-0.213157894736842,-0.0346153846153846,"HB-Pylyserlaan2018"
"264","AGBro227",-0.0357142857142858,-0.0392857142857144,-0.1,-0.00454545454545445,"HB-Pylyserlaan2018"
"265","AGBro234",-0.15,-0.163157894736842,-0.2275,-0.0676470588235294,"HB-Pylyserlaan2018"
"266","AGBro266",0.204166666666667,0.183333333333333,-0.0346153846153846,0.421499999999999,"HB-Pylyserlaan2018"
"267","AGBro299",0.120833333333333,0.116666666666667,0,0.134615384615385,"HB-Pylyserlaan2018"
"268","AGBro307",-0.075,-0.075,-0.213157894736842,0.15,"HB-Pylyserlaan2018"
"269","AGBro32",-0.075,-0.075,-0.213157894736842,0.0721428571428565,"HB-Pylyserlaan2018"
"270","AGBro337",-0.03,-0.0571428571428573,-0.177777777777778,0.183333333333333,"HB-Pylyserlaan2018"
"271","AGBro35",0.0999999999999999,0.0576923076923077,-0.0571428571428573,0.322727272727273,"HB-Pylyserlaan2018"
"272","AGBro375",0.0571428571428571,0.0142857142857143,-0.144117647058824,0.322727272727273,"HB-Pylyserlaan2018"
"273","AGBro403",-0.0388888888888889,-0.0583333333333333,-0.144458333333333,0.0766666666666667,"HB-Pylyserlaan2018"
"274","AGBro419",0.0428571428571429,0.0428571428571429,-0.144117647058824,0.283333333333333,"HB-Pylyserlaan2018"
"275","AGBro467",-0.09,-0.1025,-0.14,-0.0875,"HB-Pylyserlaan2018"
"276","AGBro480",-0.053125,-0.075,-0.192105263157895,0.142307692307692,"HB-Pylyserlaan2018"
"277","AGBro487",-0.0676470588235294,-0.0859374999999999,-0.192105263157895,0.096517857142857,"HB-Pylyserlaan2018"
"278","AGBro57",-0.0166666666666667,-0.0166666666666667,-0.0833333333333333,0,"HB-Pylyserlaan2018"
"279","AGBro76",-0.128947368421053,-0.144736842105263,-0.2075,-0.038235294117647,"HB-Pylyserlaan2018"
"280","AGBro9",-0.0394736842105264,-0.0631578947368421,-0.1275,0.0294117647058824,"HB-Pylyserlaan2018"
"281","AGBro110",0.0966666666666667,0.0666666666666667,-0.0916666666666667,0.313712121212121,"HB-Doornpanne2018"
"282","AGBro111",-0.075,-0.0928921568627451,-0.1825,0.065625,"HB-Doornpanne2018"
"283","AGBro116",-0.05,-0.0694444444444444,-0.168421052631579,0.103571428571429,"HB-Doornpanne2018"
"284","AGBro12",0.0999999999999999,0.0651654411764706,-0.0711145510835913,0.288461538461538,"HB-Doornpanne2018"
"285","AGBro138",0.140909090909091,0.140909090909091,-0.0346153846153846,0.42,"HB-Doornpanne2018"
"286","AGBro144",0.05625,0.034375,-0.123684210526316,0.284711538461538,"HB-Doornpanne2018"
"287","AGBro153",0.121428571428571,0.103571428571429,-0.0676470588235294,0.322784090909091,"HB-Doornpanne2018"
"288","AGBro16",NA,NA,NA,NA,"HB-Doornpanne2018"
"289","AGBro161",0.0166666666666666,-0.0125,-0.125,0.219230769230769,"HB-Doornpanne2018"
"290","AGBro20",-0.00454545454545445,-0.00454545454545445,-0.0346153846153846,0,"HB-Doornpanne2018"
"291","AGBro218",-0.03,-0.0346153846153846,-0.177777777777778,0.15,"HB-Doornpanne2018"
"292","AGBro227",-0.04375,-0.0566666666666666,-0.134258040935673,0.0366666666666666,"HB-Doornpanne2018"
"293","AGBro234",-0.0323529411764705,-0.0441176470588235,-0.1775,0.157142857142857,"HB-Doornpanne2018"
"294","AGBro266",-0.0833333333333333,-0.0833333333333333,-0.177777777777778,-0.0166666666666667,"HB-Doornpanne2018"
"295","AGBro299",0.0583333333333335,0.0571428571428572,-0.0346153846153846,0.126923076923077,"HB-Doornpanne2018"
"296","AGBro307",-0.00333333333333341,-0.03,-0.177777777777778,0.233333333333333,"HB-Doornpanne2018"
"297","AGBro32",-0.0571428571428573,-0.0571428571428573,-0.144117647058824,-0.00454545454545445,"HB-Doornpanne2018"
"298","AGBro337",-0.03,-0.0571428571428573,-0.177777777777778,0.183333333333333,"HB-Doornpanne2018"
"299","AGBro35",NA,NA,NA,NA,"HB-Doornpanne2018"
"300","AGBro375",0.0576923076923077,0.0142857142857143,-0.0833333333333333,0.251749999999998,"HB-Doornpanne2018"
"301","AGBro403",0.0617647058823529,0.046875,-0.1125,0.228571428571429,"HB-Doornpanne2018"
"302","AGBro419",0.13,0.103333333333333,-0.108823529411765,0.420833333333333,"HB-Doornpanne2018"
"303","AGBro467",-0.00555555555555556,-0.0250000000000001,-0.123684210526316,0.106260416666667,"HB-Doornpanne2018"
"304","AGBro480",0.0566666666666666,0.0269230769230768,-0.102777777777778,0.25,"HB-Doornpanne2018"
"305","AGBro487",0.153571428571429,0.139285714285714,-0.0464443277310926,0.350227272727272,"HB-Doornpanne2018"
"306","AGBro57",0.18,0.18,0,0.42,"HB-Doornpanne2018"
"307","AGBro76",0.03,0.00333333333333326,-0.147222222222222,0.2375,"HB-Doornpanne2018"
"308","AGBro9",0.0138888888888888,-0.00857843137254903,-0.105006578947368,0.126666666666667,"HB-Doornpanne2018"
"309","AGBro110",0.0504385964912281,0.037280701754386,-0.115530303030303,0.2474609375,"Witte Burg2018"
"310","AGBro111",0.109649122807018,0.0855263157894737,-0.0682291666666667,0.328185763888889,"Witte Burg2018"
"311","AGBro116",0.0462962962962963,0.0277777777777778,-0.115667839105339,0.230744047619047,"Witte Burg2018"
"312","AGBro12",0.0166666666666666,-0.00625000000000004,-0.130440958498024,0.169121476715686,"Witte Burg2018"
"313","AGBro138",0.0833333333333333,0.0638888888888889,-0.107456140350877,0.304487179487179,"Witte Burg2018"
"314","AGBro144",0.00992063492063495,-0.009469696969697,-0.126779513888889,0.136631944444444,"Witte Burg2018"
"315","AGBro153",0.0065789473684211,-0.00231481481481481,-0.149621212121212,0.2139453125,"Witte Burg2018"
"316","AGBro16",NA,NA,NA,NA,"Witte Burg2018"
"317","AGBro161",0,-0.0092592592592593,-0.160714285714286,0.197222222222222,"Witte Burg2018"
"318","AGBro20",-0.0032051282051284,-0.0032051282051284,-0.025,0,"Witte Burg2018"
"319","AGBro218",-0.149621212121212,-0.159090909090909,-0.230902777777778,-0.0645833333333334,"Witte Burg2018"
"320","AGBro227",0.0370370370370371,0.0182291666666667,-0.0943366228070176,0.202777777777778,"Witte Burg2018"
"321","AGBro234",-0.0270833333333334,-0.0416666666666667,-0.146739130434783,0.107843137254902,"Witte Burg2018"
"322","AGBro266",-0.0723684210526315,-0.0833333333333333,-0.189393939393939,0.0833333333333333,"Witte Burg2018"
"323","AGBro299",-0.0465686274509803,-0.0465686274509803,-0.118807043650794,-0.0089285714285713,"Witte Burg2018"
"324","AGBro307",-0.0370370370370371,-0.0548245614035087,-0.160714285714286,0.130555555555556,"Witte Burg2018"
"325","AGBro32",-0.0092592592592593,-0.0092592592592593,-0.160714285714286,0.197222222222222,"Witte Burg2018"
"326","AGBro337",-0.133333333333333,-0.133333333333333,-0.219202898550725,-0.0612745098039215,"Witte Burg2018"
"327","AGBro35",0.114583333333333,0.114583333333333,-0.08375,0.355769230769231,"Witte Burg2018"
"328","AGBro375",-0.00245098039215685,-0.0119047619047618,-0.133333333333333,0.178571428571429,"Witte Burg2018"
"329","AGBro403",-0.0158730158730158,-0.0312500000000001,-0.109880050505051,0.0625274122807017,"Witte Burg2018"
"330","AGBro419",-0.00657894736842096,-0.0153508771929823,-0.159090909090909,0.178729538690476,"Witte Burg2018"
"331","AGBro467",-0.0321969696969697,-0.053030303030303,-0.131944444444444,0.0666666666666666,"Witte Burg2018"
"332","AGBro480",-0.0496031746031746,-0.0645833333333334,-0.140668402777778,0.0324074074074074,"Witte Burg2018"
"333","AGBro487",-0.00657894736842096,-0.0153508771929823,-0.16072104978355,0.15625,"Witte Burg2018"
"334","AGBro57",0.297520661157025,0.297520661157025,0,0.493827160493827,"Witte Burg2018"
"335","AGBro76",-0.00657894736842103,-0.0153508771929823,-0.146739130434783,0.15625,"Witte Burg2018"
"336","AGBro9",0.0354166666666666,0.00992063492063495,-0.0924015974967062,0.176485906862745,"Witte Burg2018"
"337","AGBro110",-0.028125,-0.0464285714285716,-0.160657894736842,0.157156593406593,"Ter Yde IWVA2018"
"338","AGBro111",-0.0888888888888889,-0.102777777777778,-0.186858552631579,-0.00875000000000001,"Ter Yde IWVA2018"
"339","AGBro116",-0.06,-0.06,-0.13625,-0.0125,"Ter Yde IWVA2018"
"340","AGBro12",-0.028125,-0.0375,-0.139589783281734,0.0807692307692307,"Ter Yde IWVA2018"
"341","AGBro138",-0.0346153846153846,-0.0346153846153846,-0.1125,0,"Ter Yde IWVA2018"
"342","AGBro144",0.11875,0.0875,-0.0694444444444444,0.326923076923077,"Ter Yde IWVA2018"
"343","AGBro153",-0.0264705882352941,-0.0472222222222222,-0.1575,0.132142857142857,"Ter Yde IWVA2018"
"344","AGBro16",-0.0166666666666667,-0.0166666666666667,-0.0577976190476191,0,"Ter Yde IWVA2018"
"345","AGBro161",-0.040625,-0.0625,-0.178004385964912,0.128571428571429,"Ter Yde IWVA2018"
"346","AGBro20",-0.00454545454545445,-0.00454545454545445,-0.0346153846153846,0,"Ter Yde IWVA2018"
"347","AGBro218",-0.120588235294118,-0.120588235294118,-0.25,0.0571428571428571,"Ter Yde IWVA2018"
"348","AGBro227",-0.0125,-0.0166666666666667,-0.0633333333333333,0,"Ter Yde IWVA2018"
"349","AGBro234",0.128571428571429,0.103571428571429,-0.0874999999999999,0.35,"Ter Yde IWVA2018"
"350","AGBro266",-0.0346153846153846,-0.0346153846153846,-0.1125,-0.00454545454545445,"Ter Yde IWVA2018"
"351","AGBro299",-0.00937500000000001,-0.0269230769230769,-0.144444444444444,0.188461538461538,"Ter Yde IWVA2018"
"352","AGBro307",-0.00333333333333341,-0.00333333333333341,-0.177777777777778,0.233333333333333,"Ter Yde IWVA2018"
"353","AGBro32",0.180769230769231,0.15,-0.0572767857142858,0.42,"Ter Yde IWVA2018"
"354","AGBro337",-0.0833333333333333,-0.0833333333333333,-0.177777777777778,-0.0166666666666667,"Ter Yde IWVA2018"
"355","AGBro35",0.32,0.32,0,0.5,"Ter Yde IWVA2018"
"356","AGBro375",-0.166666666666667,-0.177777777777778,-0.25,-0.00333333333333341,"Ter Yde IWVA2018"
"357","AGBro403",0.025,0.00588235294117648,-0.118421052631579,0.207788461538461,"Ter Yde IWVA2018"
"358","AGBro419",0.09,0.0633333333333333,-0.075,0.2375,"Ter Yde IWVA2018"
"359","AGBro467",0.00588235294117648,-0.0124999999999999,-0.113203947368421,0.09,"Ter Yde IWVA2018"
"360","AGBro480",0.142307692307692,0.119230769230769,-0.07,0.395454545454545,"Ter Yde IWVA2018"
"361","AGBro487",0.0566666666666666,0.030625,-0.126503267973856,0.2625,"Ter Yde IWVA2018"
"362","AGBro57",NA,NA,NA,NA,"Ter Yde IWVA2018"
"363","AGBro76",-0.0705882352941176,-0.0861111111111111,-0.192105263157895,0.100089285714286,"Ter Yde IWVA2018"
"364","AGBro9",0.0529411764705883,0.025,-0.113157894736842,0.235714285714286,"Ter Yde IWVA2018"
"365","AGBro110",0.0991666666666666,0.0841666666666667,-0.0537452731092437,0.268389423076923,"Veurne2018"
"366","AGBro111",0.0583333333333333,0.0433333333333333,-0.059390625,0.18573489010989,"Veurne2018"
"367","AGBro116",0.0767241379310345,0.0629310344827587,-0.0856060606060606,0.256754807692308,"Veurne2018"
"368","AGBro12",0.03203125,0.0189393939393939,-0.0787945331695332,0.158050338669951,"Veurne2018"
"369","AGBro138",0.0153846153846152,-0.000925925925925988,-0.0717741935483871,0.140909090909091,"Veurne2018"
"370","AGBro144",0.0727272727272727,0.0546164772727273,-0.0439358108108108,0.191393934729064,"Veurne2018"
"371","AGBro153",0.0491935483870967,0.0385215053763441,-0.0694481981981982,0.176851851851852,"Veurne2018"
"372","AGBro16",-0.00340909090909084,-0.00340909090909084,-0.019,0,"Veurne2018"
"373","AGBro161",0.0250000000000001,0.0129310344827587,-0.100735294117647,0.175144230769231,"Veurne2018"
"374","AGBro20",-0.025,-0.025,-0.0698275862068966,-0.00119047619047616,"Veurne2018"
"375","AGBro218",0.0714285714285714,0.0657407407407407,-0.075,0.245833333333333,"Veurne2018"
"376","AGBro227",-0.00267857142857145,-0.0189655172413793,-0.08984375,0.107397836538461,"Veurne2018"
"377","AGBro234",0.0991379310344828,0.0870689655172414,-0.039456885026738,0.253,"Veurne2018"
"378","AGBro266",0.102777777777778,0.087962962962963,-0.0572767857142858,0.250027173913044,"Veurne2018"
"379","AGBro299",-0.0314814814814814,-0.0324074074074074,-0.07578125,-0.00760869565217404,"Veurne2018"
"380","AGBro307",0.0923076923076923,0.0789999999999999,-0.0524422043010753,0.277173913043478,"Veurne2018"
"381","AGBro32",0.0571428571428571,0.0571428571428571,-0.090625,0.199,"Veurne2018"
"382","AGBro337",0.0142857142857143,0.0129310344827587,-0.109848484848485,0.151,"Veurne2018"
"383","AGBro35",0.251086956521739,0.233333333333333,0.0597303511705686,0.427380952380952,"Veurne2018"
"384","AGBro375",0.0392857142857142,0.031,-0.0977272727272727,0.2125,"Veurne2018"
"385","AGBro403",-0.0236486486486486,-0.0331081081081081,-0.10125,0.0551838235294117,"Veurne2018"
"386","AGBro419",0.271296296296296,0.253703703703704,0.0773282596982759,0.458777173913043,"Veurne2018"
"387","AGBro467",-0.0574324324324325,-0.0668918918918918,-0.135,0.0308823529411765,"Veurne2018"
"388","AGBro480",0.0683333333333334,0.0564516129032257,-0.0610567067736185,0.204849537037037,"Veurne2018"
"389","AGBro487",0.0140625,0.00227272727272729,-0.100676640926641,0.134866071428571,"Veurne2018"
"390","AGBro57",0.120652173913044,0.0999999999999999,-0.025,0.290909090909091,"Veurne2018"
"391","AGBro76",0.121551724137931,0.113392857142857,-0.0583712121212122,0.3211,"Veurne2018"
"392","AGBro9",0.12258064516129,0.106963900862069,-0.00304135101010101,0.245389957264957,"Veurne2018"
"393","AGBro110",-0.132432432432432,-0.137162162162162,-0.196794871794872,-0.0676414884135472,"Slack2018"
"394","AGBro111",-0.0442857142857143,-0.0559714795008912,-0.129733014264264,0.0507818800403225,"Slack2018"
"395","AGBro116",0.0149122807017544,0.00614035087719299,-0.121253246753247,0.160934210526316,"Slack2018"
"396","AGBro12",0.0258064516129032,0.009765625,-0.0926701680672269,0.169467592592593,"Slack2018"
"397","AGBro138",0.0361111111111111,0.031,-0.0833333333333333,0.183525,"Slack2018"
"398","AGBro144",0.0401515151515151,0.0265151515151515,-0.0757724201474202,0.173215825123153,"Slack2018"
"399","AGBro153",-0.0537878787878788,-0.0661764705882352,-0.139583333333333,0.0383348214285714,"Slack2018"
"400","AGBro16",0.0346153846153845,0.0278846153846152,-0.0566875,0.165584077380952,"Slack2018"
"401","AGBro161",0.0879310344827587,0.0741666666666667,-0.0432007575757576,0.233,"Slack2018"
"402","AGBro20",-0.00119047619047616,-0.00119047619047616,-0.00978260869565226,0,"Slack2018"
"403","AGBro218",0.0571428571428571,0.0392857142857142,-0.090625,0.216730072463768,"Slack2018"
"404","AGBro227",0.0129629629629629,2.97619047618672e-05,-0.0758528225806452,0.146590909090909,"Slack2018"
"405","AGBro234",-0.0657142857142857,-0.0735714285714285,-0.150641025641026,0.02578125,"Slack2018"
"406","AGBro266",0.0129310344827587,-0.000925925925925988,-0.120588235294118,0.175,"Slack2018"
"407","AGBro299",-0.0462121212121212,-0.0567179144385027,-0.125017361111111,0.0507818800403226,"Slack2018"
"408","AGBro307",0.0353448275862069,0.0275,-0.0792857142857143,0.173,"Slack2018"
"409","AGBro32",0.0629310344827587,0.0538218390804598,-0.0793072478991596,0.216321739130435,"Slack2018"
"410","AGBro337",-0.025,-0.025,-0.0698275862068966,-0.00454545454545445,"Slack2018"
"411","AGBro35",-0.00131578947368441,-0.00119047619047616,-0.0107655502392344,0,"Slack2018"
"412","AGBro375",-0.0533333333333333,-0.0533333333333333,-0.144117647058824,0.0681357142857139,"Slack2018"
"413","AGBro403",0.0125,-0.00441176470588232,-0.0961607142857143,0.114296370967742,"Slack2018"
"414","AGBro419",0.0801724137931035,0.0758333333333333,-0.0629166666666667,0.237,"Slack2018"
"415","AGBro467",-0.00454545454545458,-0.0142400568181819,-0.113940972222222,0.114208333333333,"Slack2018"
"416","AGBro480",0.04140625,0.02578125,-0.0871795366795367,0.167008928571429,"Slack2018"
"417","AGBro487",-0.0966216216216216,-0.105405405405405,-0.181884046052632,-0.000716911764705884,"Slack2018"
"418","AGBro57",0.138461538461538,0.119230769230769,-0.0330645161290323,0.303260869565217,"Slack2018"
"419","AGBro76",0.0217741935483871,0.01015625,-0.0860294117647059,0.135602678571428,"Slack2018"
"420","AGBro9",-0.0435897435897436,-0.0564102564102564,-0.086875,-0.000641891891891909,"Slack2018"
"421","AGBro110",-0.123684210526316,-0.128947368421053,-0.1925,-0.0323529411764705,"Belvedere2018"
"422","AGBro111",0.2,0.175,-0.0375183823529411,0.425,"Belvedere2018"
"423","AGBro116",-0.0233333333333333,-0.0346153846153846,-0.119444444444444,0.0541666666666668,"Belvedere2018"
"424","AGBro12",0.0124999999999999,-0.003125,-0.115855263157895,0.10675,"Belvedere2018"
"425","AGBro138",0.18,0.18,0,0.42,"Belvedere2018"
"426","AGBro144",-0.11,-0.1225,-0.17,-0.0925,"Belvedere2018"
"427","AGBro153",-0.046875,-0.0566666666666666,-0.144444444444444,0.0400714285714285,"Belvedere2018"
"428","AGBro16",-0.00454545454545445,-0.00454545454545445,-0.0346153846153846,0,"Belvedere2018"
"429","AGBro161",0.171428571428571,0.143333333333333,-0.0361805555555556,0.359280303030303,"Belvedere2018"
"430","AGBro20",-0.00454545454545445,-0.00454545454545445,-0.0346153846153846,0,"Belvedere2018"
"431","AGBro218",0.0807692307692307,0.0807692307692307,-0.1125,0.31675,"Belvedere2018"
"432","AGBro227",0.2375,0.213636363636364,-0.00454545454545445,0.42,"Belvedere2018"
"433","AGBro234",0.03,0.01,-0.144117647058824,0.2375,"Belvedere2018"
"434","AGBro266",-0.0833333333333333,-0.0833333333333333,-0.177777777777778,-0.0166666666666667,"Belvedere2018"
"435","AGBro299",-0.0269230769230769,-0.0269230769230769,-0.0874999999999999,0,"Belvedere2018"
"436","AGBro307",-0.120588235294118,-0.120588235294118,-0.25,0.0571428571428571,"Belvedere2018"
"437","AGBro32",0.0714285714285714,0.0571428571428571,-0.120588235294118,0.322727272727273,"Belvedere2018"
"438","AGBro337",-0.1125,-0.1125,-0.213157894736842,-0.0346153846153846,"Belvedere2018"
"439","AGBro35",0.140909090909091,0.140909090909091,-0.0346153846153846,0.42,"Belvedere2018"
"440","AGBro375",-0.0625,-0.075,-0.213157894736842,0.15,"Belvedere2018"
"441","AGBro403",-0.0611111111111112,-0.0764705882352941,-0.165789473684211,0.0166666666666666,"Belvedere2018"
"442","AGBro419",0.103571428571429,0.0730769230769231,-0.108823529411765,0.359090909090909,"Belvedere2018"
"443","AGBro467",-0.05,-0.068421052631579,-0.1525,0.0411764705882353,"Belvedere2018"
"444","AGBro480",-0.0764705882352941,-0.0968749999999999,-0.192105263157895,0.100089285714286,"Belvedere2018"
"445","AGBro487",-0.088888888888889,-0.088888888888889,-0.2275,0.040625,"Belvedere2018"
"446","AGBro57",0.0576923076923077,0.0571428571428571,-0.0833333333333333,0.25,"Belvedere2018"
"447","AGBro76",-0.01875,-0.040625,-0.158333333333333,0.160831043956044,"Belvedere2018"
"448","AGBro9",-0.0447368421052632,-0.0631578947368421,-0.1325625,0.0323529411764705,"Belvedere2018"
"449","AGBro110",0.0396103896103897,0.0331168831168832,-0.0728729603729604,0.178168377321603,"Westhoek NO2018"
"450","AGBro111",0.0214987714987714,0.0113548613548613,-0.0726333841463415,0.124690082644628,"Westhoek NO2018"
"451","AGBro116",-0.0234159779614325,-0.0287433155080214,-0.0883855446355446,0.0324121900826446,"Westhoek NO2018"
"452","AGBro12",-0.00568181818181821,-0.014520202020202,-0.10856741962306,0.108679091825513,"Westhoek NO2018"
"453","AGBro138",0.214646464646465,0.214646464646465,0.0461876832844575,0.375284090909091,"Westhoek NO2018"
"454","AGBro144",0.00582750582750584,-0.00203962703962704,-0.08495670995671,0.109104278074866,"Westhoek NO2018"
"455","AGBro153",-0.00454545454545455,-0.0154703404703405,-0.0974924835122204,0.100786290322581,"Westhoek NO2018"
"456","AGBro16",-0.00284090909090921,-0.00284090909090921,-0.0159932659932661,0,"Westhoek NO2018"
"457","AGBro161",0.0274064171122995,0.0187131050767415,-0.0823249385749387,0.173617424242424,"Westhoek NO2018"
"458","AGBro20",-0.00818181818181803,-0.00818181818181803,-0.0292207792207792,0,"Westhoek NO2018"
"459","AGBro218",-0.0401069518716578,-0.0401069518716578,-0.154428904428904,0.096969696969697,"Westhoek NO2018"
"460","AGBro227",0.0655080213903744,0.054419191919192,-0.0326474201474202,0.160575513196481,"Westhoek NO2018"
"461","AGBro234",-0.0227272727272727,-0.0332882395382395,-0.123323863636364,0.0874783391095708,"Westhoek NO2018"
"462","AGBro266",0.161525974025974,0.151223776223776,-0.00230199724517907,0.340954545454545,"Westhoek NO2018"
"463","AGBro299",0.0349025974025973,0.0242946708463949,-0.0447214076246334,0.163483391608392,"Westhoek NO2018"
"464","AGBro307",0.00568181818181816,0.00513196480938417,-0.123737373737374,0.165584415584416,"Westhoek NO2018"
"465","AGBro32",-0.062987012987013,-0.0733766233766233,-0.168414918414918,0.0637829912023461,"Westhoek NO2018"
"466","AGBro337",0.0285923753665689,0.0242424242424242,-0.0889610389610389,0.180976430976431,"Westhoek NO2018"
"467","AGBro35",0.166363636363636,0.166363636363636,-0.00389772727272745,0.340909090909091,"Westhoek NO2018"
"468","AGBro375",0.0727272727272727,0.0727272727272727,-0.0710227272727273,0.237762237762238,"Westhoek NO2018"
"469","AGBro403",-0.00284090909090907,-0.0159090909090909,-0.0803455023658512,0.0883996212121212,"Westhoek NO2018"
"470","AGBro419",0.117302052785924,0.105113636363636,-0.0354417335115865,0.297138047138047,"Westhoek NO2018"
"471","AGBro467",0.027511961722488,0.0143540669856459,-0.0616982103262591,0.119938016528926,"Westhoek NO2018"
"472","AGBro480",0.0537190082644628,0.0447443181818182,-0.0738751535626536,0.195644172637707,"Westhoek NO2018"
"473","AGBro487",0.00206611570247935,-0.00344352617079887,-0.105117273373852,0.127788009404389,"Westhoek NO2018"
"474","AGBro57",0.0979020979020979,0.07996632996633,-0.0292207792207792,0.275454545454545,"Westhoek NO2018"
"475","AGBro76",0.0106951871657754,0.000688705234159759,-0.0978641994266994,0.131231671554252,"Westhoek NO2018"
"476","AGBro9",-0.0389610389610389,-0.0505323165206886,-0.0981491046831956,0.0215617715617715,"Westhoek NO2018"
"477","AGBro110",-0.0916666666666667,-0.102777777777778,-0.19,0.0344322916666666,"Westhoek Oost2018"
"478","AGBro111",0.136666666666667,0.11,-0.0618178104575163,0.308333333333333,"Westhoek Oost2018"
"479","AGBro116",-0.07,-0.07,-0.144444444444444,-0.0125,"Westhoek Oost2018"
"480","AGBro12",-0.0777777777777778,-0.0911764705882352,-0.213516447368421,0.075,"Westhoek Oost2018"
"481","AGBro138",0.0999999999999999,0.0999999999999999,-0.0571428571428573,0.322727272727273,"Westhoek Oost2018"
"482","AGBro144",-0.00277777777777784,-0.0222222222222222,-0.1225,0.143333333333333,"Westhoek Oost2018"
"483","AGBro153",0.1,0.0766666666666667,-0.0805555555555556,0.279166666666667,"Westhoek Oost2018"
"484","AGBro16",-0.00454545454545445,-0.00454545454545445,-0.0346153846153846,0,"Westhoek Oost2018"
"485","AGBro161",-0.144444444444444,-0.158333333333333,-0.213157894736842,-0.0833333333333333,"Westhoek Oost2018"
"486","AGBro20",NA,NA,NA,NA,"Westhoek Oost2018"
"487","AGBro218",-0.00937500000000001,-0.0272977941176471,-0.158333333333333,0.180769230769231,"Westhoek Oost2018"
"488","AGBro227",-0.042857142857143,-0.0464285714285716,-0.114705882352941,-0.00454545454545445,"Westhoek Oost2018"
"489","AGBro234",-0.147368421052632,-0.160526315789474,-0.21,-0.0852941176470588,"Westhoek Oost2018"
"490","AGBro266",0.183333333333333,0.15,-0.0571428571428573,0.42,"Westhoek Oost2018"
"491","AGBro299",-0.0269230769230769,-0.0269230769230769,-0.0877343749999999,-0.00454545454545445,"Westhoek Oost2018"
"492","AGBro307",0.0142857142857143,-0.0166666666666667,-0.144117647058824,0.25,"Westhoek Oost2018"
"493","AGBro32",-0.177777777777778,-0.177777777777778,-0.25,-0.0833333333333333,"Westhoek Oost2018"
"494","AGBro337",-0.03,-0.0346153846153846,-0.177777777777778,0.183333333333333,"Westhoek Oost2018"
"495","AGBro35",-0.0166666666666667,-0.0166666666666667,-0.0833333333333333,0,"Westhoek Oost2018"
"496","AGBro375",0.0142857142857143,-0.0166666666666667,-0.144117647058824,0.233333333333333,"Westhoek Oost2018"
"497","AGBro403",-0.135,-0.1425,-0.1875,-0.1174375,"Westhoek Oost2018"
"498","AGBro419",0.119230769230769,0.0999999999999999,-0.0833333333333333,0.359090909090909,"Westhoek Oost2018"
"499","AGBro467",-0.0421052631578948,-0.0578947368421053,-0.125,0.0441865808823529,"Westhoek Oost2018"
"500","AGBro480",0.341666666666667,0.308333333333333,0.0583333333333335,0.56,"Westhoek Oost2018"
"501","AGBro487",0.1,0.0833333333333333,-0.075,0.308541666666666,"Westhoek Oost2018"
"502","AGBro57",0.183333333333333,0.15,-0.0571428571428573,0.48,"Westhoek Oost2018"
"503","AGBro76",-0.0777777777777778,-0.0970588235294118,-0.1925,0.0733333333333333,"Westhoek Oost2018"
"504","AGBro9",0.19,0.163333333333333,-0.0139093137254902,0.425,"Westhoek Oost2018"
"505","AGBro110",-0.0271381578947368,-0.0370065789473685,-0.129385964912281,0.0887087510442773,"Oosthoekduinen2018"
"506","AGBro111",-0.0709728867623605,-0.0820902523688901,-0.147063007279725,0.0161502546689304,"Oosthoekduinen2018"
"507","AGBro116",-0.0429824561403509,-0.0535390199637024,-0.137171907040328,0.071586032388664,"Oosthoekduinen2018"
"508","AGBro12",-0.0472136222910217,-0.0588235294117647,-0.125187461897988,0.0322739813242785,"Oosthoekduinen2018"
"509","AGBro138",0.148026315789474,0.130526315789474,-0.0254584467634604,0.325814536340852,"Oosthoekduinen2018"
"510","AGBro144",-0.0263157894736842,-0.0363777089783281,-0.109839463523674,0.0645479626485569,"Oosthoekduinen2018"
"511","AGBro153",0.00816696914700544,-0.000877192982456202,-0.0973722910216718,0.146855263157895,"Oosthoekduinen2018"
"512","AGBro16",NA,NA,NA,NA,"Oosthoekduinen2018"
"513","AGBro161",-0.0398981324278438,-0.0485197368421053,-0.14938080495356,0.0921174463937621,"Oosthoekduinen2018"
"514","AGBro20",-0.0378947368421052,-0.0378947368421052,-0.0907441016333938,-0.00501253132832065,"Oosthoekduinen2018"
"515","AGBro218",-0.0398981324278438,-0.0485197368421053,-0.149666353383459,0.0780075187969925,"Oosthoekduinen2018"
"516","AGBro227",-0.0263157894736842,-0.0353760208711434,-0.100028782894737,0.0363112522686025,"Oosthoekduinen2018"
"517","AGBro234",0.0680580762250454,0.058529945553539,-0.0566219348086125,0.203236842105263,"Oosthoekduinen2018"
