"populations" "actual" "lower" "upper"
"64" "Astridlaan_503,  vs  HB-Doornpanne_254," 0.0145 -0.0331 0.0671
"65" "Astridlaan_503,  vs  HB-Noord_247," -0.0113 -0.053 0.0516
"66" "Astridlaan_503,  vs  HB-Oost_241," 0.0187 -0.0371 0.0777
"67" "Astridlaan_503,  vs  HB-Pylyserlaan_201," -0.0119 -0.0503 0.0449
"68" "Astridlaan_503,  vs  Kalmthout_D84," 0.2211 0.104 0.2668
"69" "Astridlaan_503,  vs  Karthuizerduinen_T77," 0.0267 -0.0219 0.0844
"70" "Astridlaan_503,  vs  Keiheuvel_D51," 0.2387 0.1196 0.3044
"71" "Astridlaan_503,  vs  Kopberg_D24," 0.1554 0.066 0.1965
"72" "Astridlaan_503,  vs  Kortenhoeff-NL_D61," 0.3126 0.159 0.3737
"73" "Astridlaan_503,  vs  Lagland_W27," 0.2831 0.1745 0.2897
"74" "Astridlaan_503,  vs  MtStFrieux_666," 0.1014 0.0335 0.1406
"75" "Astridlaan_503,  vs  Oosthoekduinen_105," 3e-04 -0.0331 0.0422
"76" "Astridlaan_503,  vs  Oostvoordduinen_T78," -0.0037 -0.0354 0.0364
"77" "Astridlaan_503,  vs  Plaatsduinen_462," 6e-04 -0.0357 0.047
"78" "Astridlaan_503,  vs  Raversijde1_G38," 0.0865 -0.0207 0.199
"79" "Astridlaan_503,  vs  Raversijde2_G253," 0.0278 -0.0549 0.1304
"80" "Astridlaan_503,  vs  Raversijde3_G46," 0.0387 -0.0788 0.1879
"81" "Astridlaan_503,  vs  Raversijde4_G125," 0.0279 -0.1063 0.2273
"82" "Astridlaan_503,  vs  Sangatte_687," 0.0355 -0.0179 0.0858
"83" "Astridlaan_503,  vs  Schipgatduinen_T41," 0.051 -0.0095 0.1008
"84" "Astridlaan_503,  vs  Simliduinen_472," -0.0045 -0.0372 0.0382
"85" "Astridlaan_503,  vs  Sint-Laureins1_G91," 0.0037 -0.0786 0.1117
"86" "Astridlaan_503,  vs  Sint-Laureins2_G84," -0.0163 -0.1078 0.1204
"87" "Astridlaan_503,  vs  Slack_631," 0.0757 0.0192 0.111
"88" "Astridlaan_503,  vs  SpanjaardduinenOostende_G153," 0.0198 -0.0683 0.1335
"89" "Astridlaan_503,  vs  TerYdeIWVA_407," 0.0051 -0.0409 0.0631
"90" "Astridlaan_503,  vs  TerYdeWest_382," -0.0176 -0.0676 0.0576
"91" "Astridlaan_503,  vs  Tropiflora_28," 0.0056 -0.0283 0.0452
