"populations" "actual" "lower" "upper"
"64" "Astridlaan_503,  vs  HB-Doornpanne_254," 4e-04 -0.0127 0.0222
"65" "Astridlaan_503,  vs  HB-Noord_247," -0.0011 -0.011 0.0204
"66" "Astridlaan_503,  vs  HB-Oost_241," 0.001 -0.0146 0.0246
"67" "Astridlaan_503,  vs  HB-Pylyserlaan_201," 0 -0.0093 0.0175
"68" "Astridlaan_503,  vs  Kalmthout_D84," 0.0631 0.0289 0.1042
"69" "Astridlaan_503,  vs  Karthuizerduinen_T77," 0.0037 -0.0113 0.0281
"70" "Astridlaan_503,  vs  Keiheuvel_D51," 0.06 0.0284 0.11
"71" "Astridlaan_503,  vs  Kopberg_D24," 0.0402 0.0149 0.0736
"72" "Astridlaan_503,  vs  Kortenhoeff-NL_D61," 0.1128 0.0583 0.1717
"73" "Astridlaan_503,  vs  Lagland_W27," 0.12 0.0894 0.1557
"74" "Astridlaan_503,  vs  MtStFrieux_666," 0.0216 0.0022 0.0474
"75" "Astridlaan_503,  vs  Oosthoekduinen_105," -1e-04 -0.0084 0.016
"76" "Astridlaan_503,  vs  Oostvoordduinen_T78," -3e-04 -0.0065 0.0127
"77" "Astridlaan_503,  vs  Plaatsduinen_462," 0 -0.0085 0.0163
"78" "Astridlaan_503,  vs  Raversijde1_G38," 0.0061 -0.0261 0.066
"79" "Astridlaan_503,  vs  Raversijde2_G253," 4e-04 -0.0206 0.0413
"80" "Astridlaan_503,  vs  Raversijde3_G46," 0 -0.0287 0.0577
"81" "Astridlaan_503,  vs  Raversijde4_G125," 1e-04 -0.0292 0.0843
"82" "Astridlaan_503,  vs  Sangatte_687," 0.0033 -0.0108 0.0239
"83" "Astridlaan_503,  vs  Schipgatduinen_T41," 0.0026 -0.0138 0.0283
"84" "Astridlaan_503,  vs  Simliduinen_472," -1e-04 -0.0078 0.014
"85" "Astridlaan_503,  vs  Sint-Laureins1_G91," 0 -0.0174 0.0347
"86" "Astridlaan_503,  vs  Sint-Laureins2_G84," -2e-04 -0.0226 0.0464
"87" "Astridlaan_503,  vs  Slack_631," 0.0148 -0.0012 0.0368
"88" "Astridlaan_503,  vs  SpanjaardduinenOostende_G153," 3e-04 -0.0251 0.0499
"89" "Astridlaan_503,  vs  TerYdeIWVA_407," 0 -0.0111 0.0196
"90" "Astridlaan_503,  vs  TerYdeWest_382," -0.0016 -0.011 0.0221
"91" "Astridlaan_503,  vs  Tropiflora_28," 0 -0.0091 0.0152
"92" "Astridlaan_503,  vs  Veurne_568," 0.0036 -0.0136 0.0303
"93" "Astridlaan_503,  vs  Vloethemveld-Noord_F16," 0.044 0.0102 0.0868
"94" "Astridlaan_503,  vs  Vloethemveld-Zuid_F28," 0.017 -0.0095 0.0589
"95" "Astridlaan_503,  vs  WarandeduinenMiddelkerke_G117," 0 -0.0232 0.0453
"96" "Astridlaan_503,  vs  WesthoekNO_138," 2e-04 -0.011 0.0192
"97" "Astridlaan_503,  vs  WesthoekOost_541," 4e-04 -0.0121 0.0215
"98" "Astridlaan_503,  vs  Westhoekvissersdorp_225," 8e-04 -0.011 0.0201
"99" "Astridlaan_503,  vs  WesthoekZuid_8," 0 -0.0098 0.0168
"100" "Astridlaan_503,  vs  Wetteren_548," 0.0759 0.0451 0.1183
