"populations" "actual" "lower" "upper"
"64" "Astridlaan_506,  vs  HB-Oost_241," 0.0031 -0.0637 0.0996
"65" "Astridlaan_506,  vs  HB-Pylyserlaan_201," -0.0263 -0.0906 0.063
"66" "Astridlaan_506,  vs  Kalmthout_D84," 0.1648 0.0778 0.271
"67" "Astridlaan_506,  vs  Karthuizerduinen_T77," -0.0317 -0.0926 0.0621
"68" "Astridlaan_506,  vs  Keiheuvel_D51," 0.1874 0.107 0.2881
"69" "Astridlaan_506,  vs  Kopberg_D24," 0.1028 0.0337 0.1886
"70" "Astridlaan_506,  vs  Kortenhoeff-NL_D61," 0.256 0.1571 0.3795
"71" "Astridlaan_506,  vs  Lagland_W28," 0.2005 0.1263 0.2902
"72" "Astridlaan_506,  vs  MtStFrieux_667," 0.027 -0.0396 0.1162
"73" "Astridlaan_506,  vs  Oosthoekduinen_89," -0.018 -0.0852 0.0862
"74" "Astridlaan_506,  vs  Oostvoordduinen_T78," -0.0385 -0.1014 0.0491
"75" "Astridlaan_506,  vs  Plaatsduinen_440," -0.0182 -0.0838 0.0695
"76" "Astridlaan_506,  vs  Raversijde1_G38," 0.0291 -0.0592 0.1489
"77" "Astridlaan_506,  vs  Raversijde2_G253," -0.0066 -0.0902 0.1062
"78" "Astridlaan_506,  vs  Sangatte_687," -0.0253 -0.0911 0.0594
"79" "Astridlaan_506,  vs  Schipgatduinen_T41," -0.0075 -0.0805 0.0869
"80" "Astridlaan_506,  vs  Simliduinen_473," -0.0373 -0.1077 0.0763
"81" "Astridlaan_506,  vs  Sint-Laureins1_G91," -0.0091 -0.0914 0.1064
"82" "Astridlaan_506,  vs  Sint-Laureins2_G84," -0.0327 -0.1234 0.0908
"83" "Astridlaan_506,  vs  Slack_632," 0.0571 -0.008 0.1385
"84" "Astridlaan_506,  vs  SpanjaardduinenOostende_G153," -0.0179 -0.1037 0.1009
"85" "Astridlaan_506,  vs  TerYdeIWVA_407," -0.0417 -0.1148 0.05
"86" "Astridlaan_506,  vs  TerYdeWest_382," -0.0456 -0.1146 0.0491
"87" "Astridlaan_506,  vs  Tropiflora_31," -0.0176 -0.0823 0.0775
"88" "Astridlaan_506,  vs  Veurne_569," -0.0146 -0.0902 0.0992
"89" "Astridlaan_506,  vs  Vloethemveld-Noord_F16," 0.1127 0.0402 0.2057
"90" "Astridlaan_506,  vs  Vloethemveld-Zuid_F28," 0.0431 -0.0324 0.1376
"91" "Astridlaan_506,  vs  WarandeduinenMiddelkerke_G117," -0.0297 -0.1116 0.0971
"92" "Astridlaan_506,  vs  WesthoekNO_140," -0.0423 -0.1057 0.056
"93" "Astridlaan_506,  vs  WesthoekOost_529," -0.0297 -0.0914 0.0583
"94" "Astridlaan_506,  vs  Westhoekvissersdorp_226," -0.0101 -0.0795 0.0779
"95" "Astridlaan_506,  vs  WesthoekZuid_9," -0.0115 -0.0746 0.0783
"96" "Astridlaan_506,  vs  Wetteren_548," 0.1398 0.0436 0.2602
"97" "Astridlaan_506,  vs  WitteBurg_339," -0.0237 -0.0907 0.0658
"98" "Astridlaan_506,  vs  Zwinbosjes_596," 0.147 0.0532 0.2637
"99" "Astridlaan_506,  vs  Zwinbosjes-grazed_G229," 0.0789 -0.0047 0.1886
"100" "Averbode_P15,  vs  Belvedere_324," 0.0655 -0.0193 0.2011
"101" "Averbode_P15,  vs  Bredene_G205," 0.0839 -0.0175 0.2227
"102" "Averbode_P15,  vs  Cabour_60," 0.0727 -0.023 0.2095
"103" "Averbode_P15,  vs  DuinbossenDeHaan_G26," 0.0581 -0.0422 0.2032
"104" "Averbode_P15,  vs  FortNapoleon_G304," 0.1021 -0.0024 0.2709
"105" "Averbode_P15,  vs  Geel-Bel_292," 0.0494 -0.0443 0.1792
"106" "Averbode_P15,  vs  Hamont-Achel1_D111," 0.0795 0.0036 0.1915
"107" "Averbode_P15,  vs  Hamont-Achel2_D102," 0.1706 0.0505 0.3259
"108" "Averbode_P15,  vs  Hamont-Achel3_D97," 0.0731 -0.0059 0.1962
"109" "Averbode_P15,  vs  Harchies_W2," 0.2664 0.1918 0.3608
"110" "Averbode_P15,  vs  HB-Doornpanne_256," 0.0642 -0.033 0.2106
"111" "Averbode_P15,  vs  HB-Noord_247," 0.0552 -0.0357 0.1863
"112" "Averbode_P15,  vs  HB-Oost_241," 0.0477 -0.044 0.1888
"113" "Averbode_P15,  vs  HB-Pylyserlaan_201," 0.0377 -0.0444 0.1594
"114" "Averbode_P15,  vs  Kalmthout_D84," 0.1358 0.0453 0.2592
"115" "Averbode_P15,  vs  Karthuizerduinen_T77," 0.0331 -0.054 0.1636
"116" "Averbode_P15,  vs  Keiheuvel_D51," 0.0401 -0.0472 0.1664
"117" "Averbode_P15,  vs  Kopberg_D24," 0.0405 -0.0328 0.1473
"118" "Averbode_P15,  vs  Kortenhoeff-NL_D61," 0.2728 0.1535 0.4242
"119" "Averbode_P15,  vs  Lagland_W28," 0.2173 0.1407 0.3341
"120" "Averbode_P15,  vs  MtStFrieux_667," 0.065 -0.0143 0.1877
"121" "Averbode_P15,  vs  Oosthoekduinen_89," 0.0432 -0.0479 0.1813
"122" "Averbode_P15,  vs  Oostvoordduinen_T78," 0.0716 -0.032 0.2113
"123" "Averbode_P15,  vs  Plaatsduinen_440," 0.0823 -0.0102 0.2183
"124" "Averbode_P15,  vs  Raversijde1_G38," 0.1048 -0.013 0.258
"125" "Averbode_P15,  vs  Raversijde2_G253," 0.0632 -0.0425 0.211
"126" "Averbode_P15,  vs  Sangatte_687," 0.0317 -0.0568 0.1939
"127" "Averbode_P15,  vs  Schipgatduinen_T41," 0.0689 -0.0211 0.1986
"128" "Averbode_P15,  vs  Simliduinen_473," 0.0424 -0.0474 0.1816
"129" "Averbode_P15,  vs  Sint-Laureins1_G91," 0.0623 -0.056 0.2142
"130" "Averbode_P15,  vs  Sint-Laureins2_G84," 0.0572 -0.0467 0.2007
"131" "Averbode_P15,  vs  Slack_632," 0.0216 -0.0573 0.142
"132" "Averbode_P15,  vs  SpanjaardduinenOostende_G153," 0.0406 -0.0502 0.1901
"133" "Averbode_P15,  vs  TerYdeIWVA_407," 0.0436 -0.0462 0.1766
"134" "Averbode_P15,  vs  TerYdeWest_382," 0.0488 -0.0475 0.1903
