"populations" "actual" "lower" "upper"
"64" "Astridlaan_503,  vs  HB-Doornpanne_254," 0.003 -0.0166 0.0281
"65" "Astridlaan_503,  vs  HB-Noord_247," -0.0068 -0.0257 0.0203
"66" "Astridlaan_503,  vs  HB-Oost_241," 0.0054 -0.0166 0.0327
"67" "Astridlaan_503,  vs  HB-Pylyserlaan_201," -0.0068 -0.0238 0.0158
"68" "Astridlaan_503,  vs  Kalmthout_D84," 0.0912 0.0527 0.138
"69" "Astridlaan_503,  vs  Karthuizerduinen_T77," 0.0081 -0.0113 0.0373
"70" "Astridlaan_503,  vs  Keiheuvel_D51," 0.0979 0.0595 0.1564
"71" "Astridlaan_503,  vs  Kopberg_D24," 0.0651 0.0357 0.1012
"72" "Astridlaan_503,  vs  Kortenhoeff-NL_D61," 0.1364 0.0857 0.2018
"73" "Astridlaan_503,  vs  Lagland_W27," 0.1294 0.099 0.1634
"74" "Astridlaan_503,  vs  MtStFrieux_666," 0.0419 0.02 0.0698
"75" "Astridlaan_503,  vs  Oosthoekduinen_105," -0.0011 -0.0148 0.0165
"76" "Astridlaan_503,  vs  Oostvoordduinen_T78," -0.0024 -0.016 0.0152
"77" "Astridlaan_503,  vs  Plaatsduinen_462," -0.0019 -0.0176 0.0183
"78" "Astridlaan_503,  vs  Raversijde1_G38," 0.0281 -0.0136 0.0918
"79" "Astridlaan_503,  vs  Raversijde2_G253," 0.0065 -0.0273 0.0576
"80" "Astridlaan_503,  vs  Raversijde3_G46," 0.0052 -0.0446 0.08
"81" "Astridlaan_503,  vs  Raversijde4_G125," 0.0077 -0.0469 0.099
"82" "Astridlaan_503,  vs  Sangatte_687," 0.0127 -0.0074 0.0381
"83" "Astridlaan_503,  vs  Schipgatduinen_T41," 0.0192 -0.0041 0.0478
"84" "Astridlaan_503,  vs  Simliduinen_472," -0.0031 -0.0176 0.0148
"85" "Astridlaan_503,  vs  Sint-Laureins1_G91," -0.0032 -0.0383 0.0462
"86" "Astridlaan_503,  vs  Sint-Laureins2_G84," -0.011 -0.0505 0.0464
"87" "Astridlaan_503,  vs  Slack_631," 0.0296 0.0109 0.0522
"88" "Astridlaan_503,  vs  SpanjaardduinenOostende_G153," 0.0025 -0.0348 0.0549
"89" "Astridlaan_503,  vs  TerYdeIWVA_407," 8e-04 -0.0185 0.027
"90" "Astridlaan_503,  vs  TerYdeWest_382," -0.009 -0.0322 0.0237
"91" "Astridlaan_503,  vs  Tropiflora_28," 9e-04 -0.0133 0.0193
"92" "Astridlaan_503,  vs  Veurne_568," 0.012 -0.0102 0.0405
"93" "Astridlaan_503,  vs  Vloethemveld-Noord_F16," 0.0674 0.0294 0.1187
"94" "Astridlaan_503,  vs  Vloethemveld-Zuid_F28," 0.0303 -6e-04 0.0715
"95" "Astridlaan_503,  vs  WarandeduinenMiddelkerke_G117," -3e-04 -0.0356 0.0525
"96" "Astridlaan_503,  vs  WesthoekNO_138," 0.0047 -0.0103 0.0237
"97" "Astridlaan_503,  vs  WesthoekOost_541," 0.0022 -0.017 0.0275
"98" "Astridlaan_503,  vs  Westhoekvissersdorp_225," 0.0051 -0.013 0.0277
"99" "Astridlaan_503,  vs  WesthoekZuid_8," 6e-04 -0.0153 0.0223
"100" "Astridlaan_503,  vs  Wetteren_548," 0.1302 0.091 0.1757
"101" "Astridlaan_503,  vs  WitteBurg_339," 0.0047 -0.0145 0.0268
"102" "Astridlaan_503,  vs  Zwinbosjes_595," 0.0548 0.0306 0.0848
