"populations" "actual" "lower" "upper"
"64" "Astridlaan_506,  vs  HB-Oost_241," 0.0039 -0.0796 0.1183
"65" "Astridlaan_506,  vs  HB-Pylyserlaan_201," -0.0331 -0.1066 0.0842
"66" "Astridlaan_506,  vs  Kalmthout_D84," 0.203 0.061 0.2885
"67" "Astridlaan_506,  vs  Karthuizerduinen_T77," -0.0403 -0.1083 0.0856
"68" "Astridlaan_506,  vs  Keiheuvel_D51," 0.2284 0.0921 0.3069
"69" "Astridlaan_506,  vs  Kopberg_D24," 0.1282 0.0199 0.2039
"70" "Astridlaan_506,  vs  Kortenhoeff-NL_D61," 0.3122 0.142 0.3963
"71" "Astridlaan_506,  vs  Lagland_W28," 0.2504 0.1134 0.3033
"72" "Astridlaan_506,  vs  MtStFrieux_667," 0.034 -0.056 0.136
"73" "Astridlaan_506,  vs  Oosthoekduinen_89," -0.0227 -0.1018 0.1072
"74" "Astridlaan_506,  vs  Oostvoordduinen_T78," -0.0489 -0.1176 0.0692
"75" "Astridlaan_506,  vs  Plaatsduinen_440," -0.0232 -0.1008 0.0903
"76" "Astridlaan_506,  vs  Raversijde1_G38," 0.0365 -0.0798 0.172
"77" "Astridlaan_506,  vs  Raversijde2_G253," -0.0084 -0.1105 0.1295
"78" "Astridlaan_506,  vs  Sangatte_687," -0.0319 -0.1075 0.0763
"79" "Astridlaan_506,  vs  Schipgatduinen_T41," -0.0095 -0.0996 0.1115
"80" "Astridlaan_506,  vs  Simliduinen_473," -0.047 -0.1251 0.1051
"81" "Astridlaan_506,  vs  Sint-Laureins1_G91," -0.0115 -0.1109 0.1296
"82" "Astridlaan_506,  vs  Sint-Laureins2_G84," -0.041 -0.1447 0.1171
"83" "Astridlaan_506,  vs  Slack_632," 0.0713 -0.0223 0.1548
"84" "Astridlaan_506,  vs  SpanjaardduinenOostende_G153," -0.0226 -0.1244 0.1269
"85" "Astridlaan_506,  vs  TerYdeIWVA_407," -0.0531 -0.1339 0.0709
"86" "Astridlaan_506,  vs  TerYdeWest_382," -0.0581 -0.1328 0.0748
"87" "Astridlaan_506,  vs  Tropiflora_31," -0.0224 -0.0983 0.0984
"88" "Astridlaan_506,  vs  Veurne_569," -0.0184 -0.1091 0.1265
"89" "Astridlaan_506,  vs  Vloethemveld-Noord_F16," 0.1403 0.0251 0.2232
"90" "Astridlaan_506,  vs  Vloethemveld-Zuid_F28," 0.0542 -0.0487 0.1617
"91" "Astridlaan_506,  vs  WarandeduinenMiddelkerke_G117," -0.0375 -0.1315 0.1224
"92" "Astridlaan_506,  vs  WesthoekNO_140," -0.0536 -0.1218 0.0793
"93" "Astridlaan_506,  vs  WesthoekOost_529," -0.0374 -0.1067 0.0781
"94" "Astridlaan_506,  vs  Westhoekvissersdorp_226," -0.0129 -0.0973 0.0994
"95" "Astridlaan_506,  vs  WesthoekZuid_9," -0.0146 -0.0909 0.0998
"96" "Astridlaan_506,  vs  Wetteren_548," 0.1748 0.0232 0.2804
"97" "Astridlaan_506,  vs  WitteBurg_339," -0.0299 -0.1073 0.0892
"98" "Astridlaan_506,  vs  Zwinbosjes_596," 0.1798 0.036 0.2823
"99" "Astridlaan_506,  vs  Zwinbosjes-grazed_G229," 0.0987 -0.0221 0.2096
"100" "Averbode_P15,  vs  Belvedere_324," 0.0814 -0.0369 0.224
"101" "Averbode_P15,  vs  Bredene_G205," 0.1047 -0.0384 0.2488
"102" "Averbode_P15,  vs  Cabour_60," 0.0892 -0.041 0.2309
"103" "Averbode_P15,  vs  DuinbossenDeHaan_G26," 0.0723 -0.063 0.2278
"104" "Averbode_P15,  vs  FortNapoleon_G304," 0.127 -0.0223 0.2952
"105" "Averbode_P15,  vs  Geel-Bel_292," 0.0625 -0.0656 0.2053
"106" "Averbode_P15,  vs  Hamont-Achel1_D111," 0.1002 -0.0128 0.2136
"107" "Averbode_P15,  vs  Hamont-Achel2_D102," 0.2091 0.0306 0.345
"108" "Averbode_P15,  vs  Hamont-Achel3_D97," 0.0925 -0.0229 0.2187
"109" "Averbode_P15,  vs  Harchies_W2," 0.3277 0.1818 0.3705
"110" "Averbode_P15,  vs  HB-Doornpanne_256," 0.0793 -0.0525 0.2367
"111" "Averbode_P15,  vs  HB-Noord_247," 0.069 -0.0556 0.21
"112" "Averbode_P15,  vs  HB-Oost_241," 0.0593 -0.0632 0.2137
"113" "Averbode_P15,  vs  HB-Pylyserlaan_201," 0.047 -0.0621 0.1862
"114" "Averbode_P15,  vs  Kalmthout_D84," 0.1695 0.0274 0.2796
"115" "Averbode_P15,  vs  Karthuizerduinen_T77," 0.0416 -0.0738 0.19
"116" "Averbode_P15,  vs  Keiheuvel_D51," 0.0512 -0.0689 0.191
"117" "Averbode_P15,  vs  Kopberg_D24," 0.0517 -0.0506 0.1687
"118" "Averbode_P15,  vs  Kortenhoeff-NL_D61," 0.3324 0.1364 0.4386
"119" "Averbode_P15,  vs  Lagland_W28," 0.2711 0.1284 0.348
"120" "Averbode_P15,  vs  MtStFrieux_667," 0.0815 -0.0313 0.2109
"121" "Averbode_P15,  vs  Oosthoekduinen_89," 0.054 -0.0685 0.2046
"122" "Averbode_P15,  vs  Oostvoordduinen_T78," 0.0888 -0.0538 0.235
"123" "Averbode_P15,  vs  Plaatsduinen_440," 0.1026 -0.0293 0.2408
"124" "Averbode_P15,  vs  Raversijde1_G38," 0.1294 -0.0349 0.2812
"125" "Averbode_P15,  vs  Raversijde2_G253," 0.0786 -0.0655 0.2344
"126" "Averbode_P15,  vs  Sangatte_687," 0.0396 -0.0765 0.2227
"127" "Averbode_P15,  vs  Schipgatduinen_T41," 0.0865 -0.0412 0.2217
"128" "Averbode_P15,  vs  Simliduinen_473," 0.0526 -0.0663 0.2041
"129" "Averbode_P15,  vs  Sint-Laureins1_G91," 0.0774 -0.0811 0.2389
"130" "Averbode_P15,  vs  Sint-Laureins2_G84," 0.0705 -0.0677 0.2243
"131" "Averbode_P15,  vs  Slack_632," 0.0274 -0.0761 0.166
"132" "Averbode_P15,  vs  SpanjaardduinenOostende_G153," 0.0506 -0.0694 0.2198
"133" "Averbode_P15,  vs  TerYdeIWVA_407," 0.0545 -0.0656 0.2016
"134" "Averbode_P15,  vs  TerYdeWest_382," 0.061 -0.0687 0.2186
"135" "Averbode_P15,  vs  Tropiflora_31," 0.0098 -0.0929 0.1522
"136" "Averbode_P15,  vs  Veurne_569," 0.0247 -0.0919 0.1767
"137" "Averbode_P15,  vs  Vloethemveld-Noord_F16," 0.1427 0.0044 0.2459
"138" "Averbode_P15,  vs  Vloethemveld-Zuid_F28," 0.1268 -0.0211 0.2727
"139" "Averbode_P15,  vs  WarandeduinenMiddelkerke_G117," 0.1236 -0.0237 0.2851
"140" "Averbode_P15,  vs  WesthoekNO_140," 0.039 -0.0913 0.2152
"141" "Averbode_P15,  vs  WesthoekOost_529," 0.0774 -0.0576 0.2365
"142" "Averbode_P15,  vs  Westhoekvissersdorp_226," 0.1295 -0.0164 0.2612
"143" "Averbode_P15,  vs  WesthoekZuid_9," 0.0519 -0.0597 0.1902
"144" "Averbode_P15,  vs  Wetteren_548," 0.2495 0.103 0.3239
"145" "Averbode_P15,  vs  WitteBurg_339," 0.0911 -0.0331 0.2248
"146" "Averbode_P15,  vs  Zwinbosjes_596," 0.2587 0.0991 0.3444
"147" "Averbode_P15,  vs  Zwinbosjes-grazed_G229," 0.1766 0.0325 0.3007
"148" "Belvedere_324,  vs  Bredene_G205," 0.0718 -0.0639 0.2256
"149" "Belvedere_324,  vs  Cabour_60," -0.0208 -0.103 0.1127
"150" "Belvedere_324,  vs  DuinbossenDeHaan_G26," 0.0607 -0.0529 0.1847
"151" "Belvedere_324,  vs  FortNapoleon_G304," 0.0573 -0.0461 0.1715
"152" "Belvedere_324,  vs  Geel-Bel_292," 0.1822 0.0432 0.2752
"153" "Belvedere_324,  vs  Hamont-Achel1_D111," 0.1952 0.0848 0.2593
"154" "Belvedere_324,  vs  Hamont-Achel2_D102," 0.273 0.1196 0.3685
"155" "Belvedere_324,  vs  Hamont-Achel3_D97," 0.255 0.1366 0.299
"156" "Belvedere_324,  vs  Harchies_W2," 0.3841 0.2335 0.4147
"157" "Belvedere_324,  vs  HB-Doornpanne_256," 0.0096 -0.0877 0.1428
"158" "Belvedere_324,  vs  HB-Noord_247," 0.0759 -0.0433 0.1981
"159" "Belvedere_324,  vs  HB-Oost_241," 0.0672 -0.0475 0.1705
"160" "Belvedere_324,  vs  HB-Pylyserlaan_201," -0.0045 -0.0845 0.1133
"161" "Belvedere_324,  vs  Kalmthout_D84," 0.2369 0.1018 0.3163
"162" "Belvedere_324,  vs  Karthuizerduinen_T77," -0.0374 -0.1097 0.0847
"163" "Belvedere_324,  vs  Keiheuvel_D51," 0.2984 0.1509 0.3742
"164" "Belvedere_324,  vs  Kopberg_D24," 0.1596 0.0473 0.2238
"165" "Belvedere_324,  vs  Kortenhoeff-NL_D61," 0.3431 0.1738 0.4123
"166" "Belvedere_324,  vs  Lagland_W28," 0.3234 0.1774 0.3639
"167" "Belvedere_324,  vs  MtStFrieux_667," 0.0759 -0.0231 0.1726
"168" "Belvedere_324,  vs  Oosthoekduinen_89," 0.0109 -0.0652 0.119
"169" "Belvedere_324,  vs  Oostvoordduinen_T78," 0.0228 -0.0709 0.1348
"170" "Belvedere_324,  vs  Plaatsduinen_440," 0.0527 -0.055 0.1642
"171" "Belvedere_324,  vs  Raversijde1_G38," 0.0492 -0.0706 0.1889
"172" "Belvedere_324,  vs  Raversijde2_G253," 0.0231 -0.0749 0.1483
"173" "Belvedere_324,  vs  Sangatte_687," 0.0175 -0.0652 0.123
"174" "Belvedere_324,  vs  Schipgatduinen_T41," 0.0392 -0.0562 0.1379
"175" "Belvedere_324,  vs  Simliduinen_473," -0.0231 -0.1039 0.1019
"176" "Belvedere_324,  vs  Sint-Laureins1_G91," 0.0205 -0.0776 0.1372
"177" "Belvedere_324,  vs  Sint-Laureins2_G84," 0.0145 -0.0995 0.1661
"178" "Belvedere_324,  vs  Slack_632," 0.1051 0.007 0.1795
"179" "Belvedere_324,  vs  SpanjaardduinenOostende_G153," 0.0361 -0.0899 0.1741
"180" "Belvedere_324,  vs  TerYdeIWVA_407," 0.0068 -0.0739 0.1179
"181" "Belvedere_324,  vs  TerYdeWest_382," -0.0044 -0.0883 0.1119
"182" "Belvedere_324,  vs  Tropiflora_31," 0.0209 -0.0662 0.1219
"183" "Belvedere_324,  vs  Veurne_569," 0.008 -0.097 0.1438
