"populations" "actual" "lower" "upper"
"64" "Astridlaan_503,  vs  HB-Doornpanne_254," 0.0116 -0.0245 0.0569
"65" "Astridlaan_503,  vs  HB-Noord_247," -0.009 -0.0443 0.0395
"66" "Astridlaan_503,  vs  HB-Oost_241," 0.0151 -0.0273 0.0663
"67" "Astridlaan_503,  vs  HB-Pylyserlaan_201," -0.0095 -0.0422 0.0343
"68" "Astridlaan_503,  vs  Kalmthout_D84," 0.1812 0.1162 0.2547
"69" "Astridlaan_503,  vs  Karthuizerduinen_T77," 0.0214 -0.0137 0.0727
"70" "Astridlaan_503,  vs  Keiheuvel_D51," 0.197 0.1318 0.2879
"71" "Astridlaan_503,  vs  Kopberg_D24," 0.1256 0.0761 0.185
"72" "Astridlaan_503,  vs  Kortenhoeff-NL_D61," 0.2573 0.1722 0.3572
"73" "Astridlaan_503,  vs  Lagland_W27," 0.2314 0.1824 0.2821
"74" "Astridlaan_503,  vs  MtStFrieux_666," 0.0816 0.0425 0.13
"75" "Astridlaan_503,  vs  Oosthoekduinen_105," 2e-04 -0.0267 0.0346
"76" "Astridlaan_503,  vs  Oostvoordduinen_T78," -0.0029 -0.029 0.0286
"77" "Astridlaan_503,  vs  Plaatsduinen_462," 5e-04 -0.0285 0.0386
"78" "Astridlaan_503,  vs  Raversijde1_G38," 0.0701 -0.0049 0.1775
"79" "Astridlaan_503,  vs  Raversijde2_G253," 0.0223 -0.0405 0.1117
"80" "Astridlaan_503,  vs  Raversijde3_G46," 0.0304 -0.0571 0.1605
"81" "Astridlaan_503,  vs  Raversijde4_G125," 0.0225 -0.0833 0.1996
"82" "Astridlaan_503,  vs  Sangatte_687," 0.0285 -0.0091 0.0758
"83" "Astridlaan_503,  vs  Schipgatduinen_T41," 0.0405 0 0.0896
"84" "Astridlaan_503,  vs  Simliduinen_472," -0.0036 -0.0305 0.0301
"85" "Astridlaan_503,  vs  Sint-Laureins1_G91," 0.003 -0.0632 0.0922
"86" "Astridlaan_503,  vs  Sint-Laureins2_G84," -0.0131 -0.0902 0.0968
"87" "Astridlaan_503,  vs  Slack_631," 0.0613 0.0269 0.1023
"88" "Astridlaan_503,  vs  SpanjaardduinenOostende_G153," 0.016 -0.053 0.1124
"89" "Astridlaan_503,  vs  TerYdeIWVA_407," 0.0041 -0.032 0.0521
"90" "Astridlaan_503,  vs  TerYdeWest_382," -0.0141 -0.057 0.0444
"91" "Astridlaan_503,  vs  Tropiflora_28," 0.0045 -0.0218 0.0368
"92" "Astridlaan_503,  vs  Veurne_568," 0.029 -0.0123 0.0806
"93" "Astridlaan_503,  vs  Vloethemveld-Noord_F16," 0.1374 0.0694 0.2264
"94" "Astridlaan_503,  vs  Vloethemveld-Zuid_F28," 0.0658 0.0089 0.1404
"95" "Astridlaan_503,  vs  WarandeduinenMiddelkerke_G117," 0.0089 -0.0572 0.1023
"96" "Astridlaan_503,  vs  WesthoekNO_138," 0.0124 -0.0161 0.0482
"97" "Astridlaan_503,  vs  WesthoekOost_541," 0.008 -0.0279 0.0552
"98" "Astridlaan_503,  vs  Westhoekvissersdorp_225," 0.014 -0.019 0.0562
"99" "Astridlaan_503,  vs  WesthoekZuid_8," 0.0055 -0.0239 0.0456
"100" "Astridlaan_503,  vs  Wetteren_548," 0.2202 0.1609 0.285
"101" "Astridlaan_503,  vs  WitteBurg_339," 0.0124 -0.0242 0.0523
"102" "Astridlaan_503,  vs  Zwinbosjes_595," 0.11 0.0645 0.1648
"103" "Astridlaan_503,  vs  Zwinbosjes-grazed_G229," 0.1072 0.0412 0.1965
"104" "Averbode_P15,  vs  Belvedere_324," 0.0635 -0.0065 0.1596
"105" "Averbode_P15,  vs  Bredene_G205," 0.0839 -0.0071 0.2113
"106" "Averbode_P15,  vs  Cabour_60," 0.0727 -0.0204 0.2099
"107" "Averbode_P15,  vs  DuinbossenDeHaan_G26," 0.0515 -0.0442 0.1876
"108" "Averbode_P15,  vs  FortNapoleon_G304," 0.1021 9e-04 0.2467
"109" "Averbode_P15,  vs  Geel-Bel_289," 0.0188 -0.0437 0.1168
"110" "Averbode_P15,  vs  Hamont-Achel1_D111," 0.0795 0.0056 0.1821
"111" "Averbode_P15,  vs  Hamont-Achel2_D102," 0.1706 0.0554 0.3192
"112" "Averbode_P15,  vs  Hamont-Achel3_D97," 0.0731 -0.0014 0.1911
"113" "Averbode_P15,  vs  Harchies_W2," 0.2292 0.1631 0.3146
"114" "Averbode_P15,  vs  HB-Doornpanne_254," 0.0656 -0.0166 0.1895
"115" "Averbode_P15,  vs  HB-Noord_247," 0.0608 -0.0155 0.1712
"116" "Averbode_P15,  vs  HB-Oost_241," 0.0446 -0.0323 0.1565
"117" "Averbode_P15,  vs  HB-Pylyserlaan_201," 0.0346 -0.0298 0.1277
"118" "Averbode_P15,  vs  Kalmthout_D84," 0.1369 0.054 0.2411
"119" "Averbode_P15,  vs  Karthuizerduinen_T77," 0.0419 -0.0273 0.1431
"120" "Averbode_P15,  vs  Keiheuvel_D51," 0.0401 -0.0424 0.1541
"121" "Averbode_P15,  vs  Kopberg_D24," 0.0301 -0.0301 0.1218
"122" "Averbode_P15,  vs  Kortenhoeff-NL_D61," 0.2728 0.1469 0.4281
"123" "Averbode_P15,  vs  Lagland_W27," 0.2155 0.146 0.3157
"124" "Averbode_P15,  vs  MtStFrieux_666," 0.06 -0.0068 0.166
"125" "Averbode_P15,  vs  Oosthoekduinen_105," 0.0517 -0.0172 0.1573
"126" "Averbode_P15,  vs  Oostvoordduinen_T78," 0.0776 0 0.1912
